"","pop","individual","value","cluster","cluster_size"
"107064",24,9,1,"Cluster 6",56
"107065",24,9,1,"Cluster 7",26
"107066",24,9,1,"Cluster 8",87
"107067",24,9,1,"Cluster 9",52
"107068",24,9,2,"Cluster 1",27
"107069",24,9,2,"Cluster 10",7
"107070",24,9,2,"Cluster 11",17
"107071",24,9,2,"Cluster 12",132
"107072",24,9,2,"Cluster 2",28
"107073",24,9,2,"Cluster 3",38
"107074",24,9,2,"Cluster 4",12
"107075",24,9,2,"Cluster 5",50
"107076",24,9,2,"Cluster 6",19
"107077",24,9,2,"Cluster 7",7
"107078",24,9,2,"Cluster 8",14
"107079",24,9,2,"Cluster 9",19
"107080",24,10,1,"Cluster 1",20
"107081",24,10,1,"Cluster 2",4
"107082",24,10,1,"Cluster 3",10
"107083",24,10,1,"Cluster 4",101
"107084",24,10,1,"Cluster 5",72
"107085",24,10,1,"Cluster 6",68
"107086",24,10,1,"Cluster 7",46
"107087",24,10,1,"Cluster 8",93
"107088",24,10,1,"Cluster 9",30
"107089",24,10,2,"Cluster 1",41
"107090",24,10,2,"Cluster 2",35
"107091",24,10,2,"Cluster 3",89
"107092",24,10,2,"Cluster 4",7
"107093",24,10,2,"Cluster 5",64
"107094",24,10,2,"Cluster 6",5
"107095",24,10,2,"Cluster 7",10
"107096",24,10,2,"Cluster 8",8
"107097",24,10,2,"Cluster 9",12
"107098",24,11,1,"Cluster 1",18
"107099",24,11,1,"Cluster 10",83
"107100",24,11,1,"Cluster 11",13
"107101",24,11,1,"Cluster 12",31
"107102",24,11,1,"Cluster 13",12
"107103",24,11,1,"Cluster 14",50
"107104",24,11,1,"Cluster 2",33
"107105",24,11,1,"Cluster 3",5
"107106",24,11,1,"Cluster 4",13
"107107",24,11,1,"Cluster 5",43
"107108",24,11,1,"Cluster 6",7
"107109",24,11,1,"Cluster 7",9
"107110",24,11,1,"Cluster 8",10
"107111",24,11,1,"Cluster 9",49
"107112",24,11,2,"Cluster 1",2
"107113",24,11,2,"Cluster 10",31
"107114",24,11,2,"Cluster 11",52
"107115",24,11,2,"Cluster 12",17
"107116",24,11,2,"Cluster 13",29
"107117",24,11,2,"Cluster 2",20
"107118",24,11,2,"Cluster 3",18
"107119",24,11,2,"Cluster 4",30
"107120",24,11,2,"Cluster 5",7
"107121",24,11,2,"Cluster 6",24
"107122",24,11,2,"Cluster 7",44
"107123",24,11,2,"Cluster 8",25
"107124",24,11,2,"Cluster 9",45
"107125",24,12,1,"Cluster 1",8
"107126",24,12,1,"Cluster 10",34
"107127",24,12,1,"Cluster 11",22
"107128",24,12,1,"Cluster 12",1
"107129",24,12,1,"Cluster 13",22
"107130",24,12,1,"Cluster 14",11
"107131",24,12,1,"Cluster 15",1
"107132",24,12,1,"Cluster 2",8
"107133",24,12,1,"Cluster 3",19
"107134",24,12,1,"Cluster 4",26
"107135",24,12,1,"Cluster 5",70
"107136",24,12,1,"Cluster 6",29
"107137",24,12,1,"Cluster 7",2
"107138",24,12,1,"Cluster 8",44
"107139",24,12,1,"Cluster 9",28
"107140",24,12,2,"Cluster 1",72
"107141",24,12,2,"Cluster 10",66
"107142",24,12,2,"Cluster 11",6
"107143",24,12,2,"Cluster 12",37
"107144",24,12,2,"Cluster 2",38
"107145",24,12,2,"Cluster 3",42
"107146",24,12,2,"Cluster 4",8
"107147",24,12,2,"Cluster 5",37
"107148",24,12,2,"Cluster 6",32
"107149",24,12,2,"Cluster 7",23
"107150",24,12,2,"Cluster 8",7
"107151",24,12,2,"Cluster 9",18
"107152",24,13,1,"Cluster 1",18
"107153",24,13,1,"Cluster 10",71
"107154",24,13,1,"Cluster 11",66
"107155",24,13,1,"Cluster 12",16
"107156",24,13,1,"Cluster 2",23
"107157",24,13,1,"Cluster 3",13
"107158",24,13,1,"Cluster 4",23
"107159",24,13,1,"Cluster 5",22
"107160",24,13,1,"Cluster 6",3
"107161",24,13,1,"Cluster 7",28
"107162",24,13,1,"Cluster 8",140
"107163",24,13,1,"Cluster 9",72
"107164",24,13,2,"Cluster 1",2
"107165",24,13,2,"Cluster 10",4
"107166",24,13,2,"Cluster 11",29
"107167",24,13,2,"Cluster 12",6
"107168",24,13,2,"Cluster 13",32
"107169",24,13,2,"Cluster 2",17
"107170",24,13,2,"Cluster 3",5
"107171",24,13,2,"Cluster 4",15
"107172",24,13,2,"Cluster 5",20
"107173",24,13,2,"Cluster 6",23
"107174",24,13,2,"Cluster 7",55
"107175",24,13,2,"Cluster 8",4
"107176",24,13,2,"Cluster 9",1
"107177",24,14,1,"Cluster 1",112
"107178",24,14,1,"Cluster 10",17
"107179",24,14,1,"Cluster 11",59
"107180",24,14,1,"Cluster 12",10
"107181",24,14,1,"Cluster 2",4
"107182",24,14,1,"Cluster 3",19
"107183",24,14,1,"Cluster 4",49
"107184",24,14,1,"Cluster 5",85
"107185",24,14,1,"Cluster 6",9
"107186",24,14,1,"Cluster 7",22
"107187",24,14,1,"Cluster 8",57
"107188",24,14,1,"Cluster 9",3
"107189",24,14,2,"Cluster 1",12
"107190",24,14,2,"Cluster 10",36
"107191",24,14,2,"Cluster 11",46
"107192",24,14,2,"Cluster 2",3
"107193",24,14,2,"Cluster 3",64
"107194",24,14,2,"Cluster 4",27
"107195",24,14,2,"Cluster 5",5
"107196",24,14,2,"Cluster 6",47
"107197",24,14,2,"Cluster 7",22
"107198",24,14,2,"Cluster 8",3
"107199",24,14,2,"Cluster 9",33
"107200",24,15,1,"Cluster 1",20
"107201",24,15,1,"Cluster 10",47
"107202",24,15,1,"Cluster 2",68
"107203",24,15,1,"Cluster 3",2
"107204",24,15,1,"Cluster 4",48
"107205",24,15,1,"Cluster 5",177
"107206",24,15,1,"Cluster 6",2
"107207",24,15,1,"Cluster 7",5
"107208",24,15,1,"Cluster 8",103
"107209",24,15,1,"Cluster 9",18
"107210",24,15,2,"Cluster 1",2
"107211",24,15,2,"Cluster 2",21
"107212",24,15,2,"Cluster 3",21
"107213",24,15,2,"Cluster 4",13
"107214",24,15,2,"Cluster 5",2
"107215",24,15,2,"Cluster 6",77
"107216",24,15,2,"Cluster 7",48
"107217",24,15,2,"Cluster 8",34
"107218",24,15,2,"Cluster 9",15
"107219",24,16,1,"Cluster 1",59
"107220",24,16,1,"Cluster 10",123
"107221",24,16,1,"Cluster 11",49
"107222",24,16,1,"Cluster 2",39
"107223",24,16,1,"Cluster 3",18
"107224",24,16,1,"Cluster 4",13
"107225",24,16,1,"Cluster 5",10
"107226",24,16,1,"Cluster 6",11
"107227",24,16,1,"Cluster 7",61
"107228",24,16,1,"Cluster 8",69
"107229",24,16,1,"Cluster 9",9
"107230",24,16,2,"Cluster 1",21
"107231",24,16,2,"Cluster 10",3
"107232",24,16,2,"Cluster 11",24
"107233",24,16,2,"Cluster 12",51
"107234",24,16,2,"Cluster 13",14
"107235",24,16,2,"Cluster 14",1
"107236",24,16,2,"Cluster 2",4
"107237",24,16,2,"Cluster 3",38
"107238",24,16,2,"Cluster 4",10
"107239",24,16,2,"Cluster 5",12
"107240",24,16,2,"Cluster 6",34
"107241",24,16,2,"Cluster 7",4
"107242",24,16,2,"Cluster 8",59
"107243",24,16,2,"Cluster 9",1
"107244",24,17,1,"Cluster 1",87
"107245",24,17,1,"Cluster 10",37
"107246",24,17,1,"Cluster 11",59
"107247",24,17,1,"Cluster 12",57
"107248",24,17,1,"Cluster 13",2
"107249",24,17,1,"Cluster 14",4
"107250",24,17,1,"Cluster 2",9
"107251",24,17,1,"Cluster 3",84
"107252",24,17,1,"Cluster 4",21
"107253",24,17,1,"Cluster 5",30
"107254",24,17,1,"Cluster 6",22
"107255",24,17,1,"Cluster 7",28
"107256",24,17,1,"Cluster 8",5
"107257",24,17,1,"Cluster 9",29
"107258",24,17,2,"Cluster 1",6
"107259",24,17,2,"Cluster 10",24
"107260",24,17,2,"Cluster 11",30
"107261",24,17,2,"Cluster 12",10
"107262",24,17,2,"Cluster 13",37
"107263",24,17,2,"Cluster 2",21
"107264",24,17,2,"Cluster 3",22
"107265",24,17,2,"Cluster 4",17
"107266",24,17,2,"Cluster 5",3
"107267",24,17,2,"Cluster 6",18
"107268",24,17,2,"Cluster 7",1
"107269",24,17,2,"Cluster 8",29
"107270",24,17,2,"Cluster 9",34
"107271",24,19,1,"Cluster 1",1
"107272",24,19,1,"Cluster 10",13
"107273",24,19,1,"Cluster 11",16
"107274",24,19,1,"Cluster 12",9
"107275",24,19,1,"Cluster 2",22
"107276",24,19,1,"Cluster 3",38
"107277",24,19,1,"Cluster 4",18
"107278",24,19,1,"Cluster 5",57
"107279",24,19,1,"Cluster 6",39
"107280",24,19,1,"Cluster 7",12
"107281",24,19,1,"Cluster 8",55
"107282",24,19,1,"Cluster 9",49
"107283",24,19,2,"Cluster 1",32
"107284",24,19,2,"Cluster 10",13
"107285",24,19,2,"Cluster 11",44
"107286",24,19,2,"Cluster 12",31
"107287",24,19,2,"Cluster 13",3
"107288",24,19,2,"Cluster 2",29
"107289",24,19,2,"Cluster 3",19
"107290",24,19,2,"Cluster 4",42
"107291",24,19,2,"Cluster 5",21
"107292",24,19,2,"Cluster 6",24
"107293",24,19,2,"Cluster 7",2
"107294",24,19,2,"Cluster 8",68
"107295",24,19,2,"Cluster 9",43
"107296",24,20,1,"Cluster 1",39
"107297",24,20,1,"Cluster 10",51
"107298",24,20,1,"Cluster 2",12
"107299",24,20,1,"Cluster 3",94
"107300",24,20,1,"Cluster 4",9
"107301",24,20,1,"Cluster 5",35
"107302",24,20,1,"Cluster 6",20
"107303",24,20,1,"Cluster 7",110
"107304",24,20,1,"Cluster 8",17
"107305",24,20,1,"Cluster 9",15
"107306",24,20,2,"Cluster 1",5
"107307",24,20,2,"Cluster 10",8
"107308",24,20,2,"Cluster 11",1
"107309",24,20,2,"Cluster 12",1
"107310",24,20,2,"Cluster 13",4
"107311",24,20,2,"Cluster 14",12
"107312",24,20,2,"Cluster 15",63
"107313",24,20,2,"Cluster 16",49
"107314",24,20,2,"Cluster 2",1
"107315",24,20,2,"Cluster 3",4
"107316",24,20,2,"Cluster 4",57
"107317",24,20,2,"Cluster 5",19
"107318",24,20,2,"Cluster 6",2
"107319",24,20,2,"Cluster 7",29
"107320",24,20,2,"Cluster 8",8
"107321",24,20,2,"Cluster 9",19
"107322",24,21,1,"Cluster 1",2
"107323",24,21,1,"Cluster 10",8
"107324",24,21,1,"Cluster 11",2
"107325",24,21,1,"Cluster 12",15
"107326",24,21,1,"Cluster 13",40
"107327",24,21,1,"Cluster 2",130
"107328",24,21,1,"Cluster 3",124
"107329",24,21,1,"Cluster 4",47
"107330",24,21,1,"Cluster 5",1
"107331",24,21,1,"Cluster 6",41
"107332",24,21,1,"Cluster 7",22
"107333",24,21,1,"Cluster 8",2
"107334",24,21,1,"Cluster 9",50
"107335",24,21,2,"Cluster 1",10
"107336",24,21,2,"Cluster 2",32
"107337",24,21,2,"Cluster 3",90
"107338",24,21,2,"Cluster 4",36
"107339",24,21,2,"Cluster 5",23
"107340",24,21,2,"Cluster 6",21
"107341",24,21,2,"Cluster 7",18
"107342",24,21,2,"Cluster 8",6
"107343",24,21,2,"Cluster 9",1
"107344",24,22,1,"Cluster 1",49
"107345",24,22,1,"Cluster 10",13
"107346",24,22,1,"Cluster 11",15
"107347",24,22,1,"Cluster 12",14
"107348",24,22,1,"Cluster 13",1
"107349",24,22,1,"Cluster 14",7
"107350",24,22,1,"Cluster 2",16
"107351",24,22,1,"Cluster 3",4
"107352",24,22,1,"Cluster 4",1
"107353",24,22,1,"Cluster 5",18
"107354",24,22,1,"Cluster 6",54
"107355",24,22,1,"Cluster 7",12
"107356",24,22,1,"Cluster 8",1
"107357",24,22,1,"Cluster 9",118
"107358",24,22,2,"Cluster 1",76
"107359",24,22,2,"Cluster 10",15
"107360",24,22,2,"Cluster 11",5
"107361",24,22,2,"Cluster 2",1
"107362",24,22,2,"Cluster 3",54
"107363",24,22,2,"Cluster 4",43
"107364",24,22,2,"Cluster 5",10
"107365",24,22,2,"Cluster 6",4
"107366",24,22,2,"Cluster 7",1
"107367",24,22,2,"Cluster 8",15
"107368",24,22,2,"Cluster 9",79
"107369",24,23,1,"Cluster 1",32
"107370",24,23,1,"Cluster 10",31
"107371",24,23,1,"Cluster 11",7
"107372",24,23,1,"Cluster 12",36
"107373",24,23,1,"Cluster 13",87
"107374",24,23,1,"Cluster 14",2
"107375",24,23,1,"Cluster 2",26
"107376",24,23,1,"Cluster 3",38
"107377",24,23,1,"Cluster 4",15
"107378",24,23,1,"Cluster 5",21
"107379",24,23,1,"Cluster 6",5
"107380",24,23,1,"Cluster 7",25
"107381",24,23,1,"Cluster 8",2
"107382",24,23,1,"Cluster 9",55
"107383",24,23,2,"Cluster 1",12
"107384",24,23,2,"Cluster 10",11
"107385",24,23,2,"Cluster 11",4
"107386",24,23,2,"Cluster 12",21
"107387",24,23,2,"Cluster 13",18
"107388",24,23,2,"Cluster 14",12
"107389",24,23,2,"Cluster 2",34
"107390",24,23,2,"Cluster 3",34
"107391",24,23,2,"Cluster 4",21
"107392",24,23,2,"Cluster 5",47
"107393",24,23,2,"Cluster 6",13
"107394",24,23,2,"Cluster 7",38
"107395",24,23,2,"Cluster 8",81
"107396",24,23,2,"Cluster 9",3
"107397",24,24,1,"Cluster 1",71
"107398",24,24,1,"Cluster 2",16
"107399",24,24,1,"Cluster 3",1
"107400",24,24,1,"Cluster 4",102
"107401",24,24,1,"Cluster 5",27
"107402",24,24,1,"Cluster 6",2
"107403",24,24,1,"Cluster 7",152
"107404",24,24,1,"Cluster 8",14
"107405",24,24,2,"Cluster 1",29
"107406",24,24,2,"Cluster 10",47
"107407",24,24,2,"Cluster 2",1
"107408",24,24,2,"Cluster 3",136
"107409",24,24,2,"Cluster 4",3
"107410",24,24,2,"Cluster 5",1
"107411",24,24,2,"Cluster 6",54
"107412",24,24,2,"Cluster 7",2
"107413",24,24,2,"Cluster 8",2
"107414",24,24,2,"Cluster 9",30
"107415",24,25,1,"Cluster 1",86
"107416",24,25,1,"Cluster 10",1
"107417",24,25,1,"Cluster 11",31
"107418",24,25,1,"Cluster 12",2
"107419",24,25,1,"Cluster 2",1
"107420",24,25,1,"Cluster 3",34
"107421",24,25,1,"Cluster 4",131
"107422",24,25,1,"Cluster 5",7
"107423",24,25,1,"Cluster 6",54
"107424",24,25,1,"Cluster 7",11
"107425",24,25,1,"Cluster 8",8
"107426",24,25,1,"Cluster 9",22
"107427",24,25,2,"Cluster 1",17
"107428",24,25,2,"Cluster 10",90
"107429",24,25,2,"Cluster 11",36
"107430",24,25,2,"Cluster 12",8
"107431",24,25,2,"Cluster 2",1
"107432",24,25,2,"Cluster 3",7
"107433",24,25,2,"Cluster 4",13
"107434",24,25,2,"Cluster 5",2
"107435",24,25,2,"Cluster 6",28
"107436",24,25,2,"Cluster 7",13
"107437",24,25,2,"Cluster 8",46
"107438",24,25,2,"Cluster 9",60
"107439",24,26,1,"Cluster 1",50
"107440",24,26,1,"Cluster 10",23
"107441",24,26,1,"Cluster 11",50
"107442",24,26,1,"Cluster 2",6
"107443",24,26,1,"Cluster 3",25
"107444",24,26,1,"Cluster 4",59
"107445",24,26,1,"Cluster 5",8
"107446",24,26,1,"Cluster 6",22
"107447",24,26,1,"Cluster 7",28
"107448",24,26,1,"Cluster 8",14
"107449",24,26,1,"Cluster 9",86
"107450",24,26,2,"Cluster 1",14
"107451",24,26,2,"Cluster 10",32
"107452",24,26,2,"Cluster 11",31
"107453",24,26,2,"Cluster 12",7
"107454",24,26,2,"Cluster 13",28
"107455",24,26,2,"Cluster 2",61
"107456",24,26,2,"Cluster 3",28
"107457",24,26,2,"Cluster 4",11
"107458",24,26,2,"Cluster 5",1
"107459",24,26,2,"Cluster 6",63
"107460",24,26,2,"Cluster 7",1
"107461",24,26,2,"Cluster 8",1
"107462",24,26,2,"Cluster 9",49
"107463",24,27,1,"Cluster 1",1
"107464",24,27,1,"Cluster 10",56
"107465",24,27,1,"Cluster 11",24
"107466",24,27,1,"Cluster 12",225
"107467",24,27,1,"Cluster 2",32
"107468",24,27,1,"Cluster 3",1
"107469",24,27,1,"Cluster 4",10
"107470",24,27,1,"Cluster 5",10
"107471",24,27,1,"Cluster 6",2
"107472",24,27,1,"Cluster 7",2
"107473",24,27,1,"Cluster 8",33
"107474",24,27,1,"Cluster 9",1
"107475",24,27,2,"Cluster 1",139
"107476",24,27,2,"Cluster 10",37
"107477",24,27,2,"Cluster 11",1
"107478",24,27,2,"Cluster 2",13
"107479",24,27,2,"Cluster 3",19
"107480",24,27,2,"Cluster 4",5
"107481",24,27,2,"Cluster 5",1
"107482",24,27,2,"Cluster 6",34
"107483",24,27,2,"Cluster 7",1
"107484",24,27,2,"Cluster 8",4
"107485",24,27,2,"Cluster 9",21
"107486",24,28,1,"Cluster 1",17
"107487",24,28,1,"Cluster 10",35
"107488",24,28,1,"Cluster 11",63
"107489",24,28,1,"Cluster 12",4
"107490",24,28,1,"Cluster 13",10
"107491",24,28,1,"Cluster 14",42
"107492",24,28,1,"Cluster 15",2
"107493",24,28,1,"Cluster 2",14
"107494",24,28,1,"Cluster 3",14
"107495",24,28,1,"Cluster 4",4
"107496",24,28,1,"Cluster 5",26
"107497",24,28,1,"Cluster 6",28
"107498",24,28,1,"Cluster 7",9
"107499",24,28,1,"Cluster 8",60
"107500",24,28,1,"Cluster 9",22
"107501",24,28,2,"Cluster 1",10
"107502",24,28,2,"Cluster 10",11
"107503",24,28,2,"Cluster 11",2
"107504",24,28,2,"Cluster 12",34
"107505",24,28,2,"Cluster 13",26
"107506",24,28,2,"Cluster 14",11
"107507",24,28,2,"Cluster 15",19
"107508",24,28,2,"Cluster 16",8
"107509",24,28,2,"Cluster 17",1
"107510",24,28,2,"Cluster 18",4
"107511",24,28,2,"Cluster 19",1
"107512",24,28,2,"Cluster 2",72
"107513",24,28,2,"Cluster 3",3
"107514",24,28,2,"Cluster 4",69
"107515",24,28,2,"Cluster 5",2
"107516",24,28,2,"Cluster 6",7
"107517",24,28,2,"Cluster 7",41
"107518",24,28,2,"Cluster 8",1
"107519",24,28,2,"Cluster 9",22
"107520",24,29,1,"Cluster 1",15
"107521",24,29,1,"Cluster 10",47
"107522",24,29,1,"Cluster 2",44
"107523",24,29,1,"Cluster 3",58
"107524",24,29,1,"Cluster 4",153
"107525",24,29,1,"Cluster 5",22
"107526",24,29,1,"Cluster 6",51
"107527",24,29,1,"Cluster 7",36
"107528",24,29,1,"Cluster 8",30
"107529",24,29,1,"Cluster 9",59
"107530",24,29,2,"Cluster 1",6
"107531",24,29,2,"Cluster 10",14
"107532",24,29,2,"Cluster 11",5
"107533",24,29,2,"Cluster 12",39
"107534",24,29,2,"Cluster 13",1
"107535",24,29,2,"Cluster 14",3
"107536",24,29,2,"Cluster 15",3
"107537",24,29,2,"Cluster 2",39
"107538",24,29,2,"Cluster 3",5
"107539",24,29,2,"Cluster 4",28
"107540",24,29,2,"Cluster 5",13
"107541",24,29,2,"Cluster 6",4
"107542",24,29,2,"Cluster 7",12
"107543",24,29,2,"Cluster 8",48
"107544",24,29,2,"Cluster 9",12
"107545",24,30,1,"Cluster 1",2
"107546",24,30,1,"Cluster 10",1
"107547",24,30,1,"Cluster 11",37
"107548",24,30,1,"Cluster 12",103
"107549",24,30,1,"Cluster 2",19
"107550",24,30,1,"Cluster 3",14
"107551",24,30,1,"Cluster 4",52
"107552",24,30,1,"Cluster 5",57
"107553",24,30,1,"Cluster 6",11
"107554",24,30,1,"Cluster 7",64
"107555",24,30,1,"Cluster 8",19
"107556",24,30,1,"Cluster 9",37
"107557",24,30,2,"Cluster 1",1
"107558",24,30,2,"Cluster 10",24
"107559",24,30,2,"Cluster 11",2
"107560",24,30,2,"Cluster 12",6
"107561",24,30,2,"Cluster 13",14
"107562",24,30,2,"Cluster 14",30
"107563",24,30,2,"Cluster 15",1
"107564",24,30,2,"Cluster 16",11
"107565",24,30,2,"Cluster 2",40
"107566",24,30,2,"Cluster 3",21
"107567",24,30,2,"Cluster 4",8
"107568",24,30,2,"Cluster 5",3
"107569",24,30,2,"Cluster 6",31
"107570",24,30,2,"Cluster 7",3
"107571",24,30,2,"Cluster 8",29
"107572",24,30,2,"Cluster 9",58
"107573",24,32,1,"Cluster 1",5
"107574",24,32,1,"Cluster 10",7
"107575",24,32,1,"Cluster 11",57
"107576",24,32,1,"Cluster 12",7
"107577",24,32,1,"Cluster 13",1
"107578",24,32,1,"Cluster 14",3
"107579",24,32,1,"Cluster 15",5
"107580",24,32,1,"Cluster 16",25
"107581",24,32,1,"Cluster 17",1
"107582",24,32,1,"Cluster 2",2
"107583",24,32,1,"Cluster 3",15
"107584",24,32,1,"Cluster 4",4
"107585",24,32,1,"Cluster 5",12
"107586",24,32,1,"Cluster 6",10
"107587",24,32,1,"Cluster 7",1
"107588",24,32,1,"Cluster 8",16
"107589",24,32,1,"Cluster 9",1
"107590",24,32,2,"Cluster 1",7
"107591",24,32,2,"Cluster 10",12
"107592",24,32,2,"Cluster 2",31
"107593",24,32,2,"Cluster 3",40
"107594",24,32,2,"Cluster 4",22
"107595",24,32,2,"Cluster 5",35
"107596",24,32,2,"Cluster 6",41
"107597",24,32,2,"Cluster 7",42
"107598",24,32,2,"Cluster 8",1
"107599",24,32,2,"Cluster 9",1
"107600",24,33,1,"Cluster 1",31
"107601",24,33,1,"Cluster 2",33
"107602",24,33,1,"Cluster 3",57
"107603",24,33,1,"Cluster 4",69
"107604",24,33,1,"Cluster 5",16
"107605",24,33,1,"Cluster 6",30
"107606",24,33,1,"Cluster 7",2
"107607",24,33,1,"Cluster 8",64
"107608",24,33,1,"Cluster 9",112
"107609",24,33,2,"Cluster 1",6
"107610",24,33,2,"Cluster 10",7
"107611",24,33,2,"Cluster 11",3
"107612",24,33,2,"Cluster 12",1
"107613",24,33,2,"Cluster 13",38
"107614",24,33,2,"Cluster 2",53
"107615",24,33,2,"Cluster 3",87
"107616",24,33,2,"Cluster 4",7
"107617",24,33,2,"Cluster 5",4
"107618",24,33,2,"Cluster 6",7
"107619",24,33,2,"Cluster 7",75
"107620",24,33,2,"Cluster 8",22
"107621",24,33,2,"Cluster 9",4
"107622",24,34,1,"Cluster 1",129
"107623",24,34,1,"Cluster 10",6
"107624",24,34,1,"Cluster 11",69
"107625",24,34,1,"Cluster 12",6
"107626",24,34,1,"Cluster 13",6
"107627",24,34,1,"Cluster 2",15
"107628",24,34,1,"Cluster 3",23
"107629",24,34,1,"Cluster 4",1
"107630",24,34,1,"Cluster 5",22
"107631",24,34,1,"Cluster 6",116
"107632",24,34,1,"Cluster 7",4
"107633",24,34,1,"Cluster 8",4
"107634",24,34,1,"Cluster 9",1
"107635",24,34,2,"Cluster 1",14
"107636",24,34,2,"Cluster 10",33
"107637",24,34,2,"Cluster 2",121
"107638",24,34,2,"Cluster 3",4
"107639",24,34,2,"Cluster 4",11
"107640",24,34,2,"Cluster 5",15
"107641",24,34,2,"Cluster 6",2
"107642",24,34,2,"Cluster 7",1
"107643",24,34,2,"Cluster 8",42
"107644",24,34,2,"Cluster 9",11
"107645",24,35,1,"Cluster 1",33
"107646",24,35,1,"Cluster 10",27
"107647",24,35,1,"Cluster 11",13
"107648",24,35,1,"Cluster 12",40
"107649",24,35,1,"Cluster 13",3
"107650",24,35,1,"Cluster 14",6
"107651",24,35,1,"Cluster 2",2
"107652",24,35,1,"Cluster 3",21
"107653",24,35,1,"Cluster 4",11
"107654",24,35,1,"Cluster 5",88
"107655",24,35,1,"Cluster 6",11
"107656",24,35,1,"Cluster 7",3
"107657",24,35,1,"Cluster 8",22
"107658",24,35,1,"Cluster 9",17
"107659",24,35,2,"Cluster 1",59
"107660",24,35,2,"Cluster 10",21
"107661",24,35,2,"Cluster 11",5
"107662",24,35,2,"Cluster 12",55
"107663",24,35,2,"Cluster 2",8
"107664",24,35,2,"Cluster 3",43
"107665",24,35,2,"Cluster 4",88
"107666",24,35,2,"Cluster 5",43
"107667",24,35,2,"Cluster 6",38
"107668",24,35,2,"Cluster 7",1
"107669",24,35,2,"Cluster 8",3
"107670",24,35,2,"Cluster 9",27
"107671",24,36,1,"Cluster 1",22
"107672",24,36,1,"Cluster 10",13
"107673",24,36,1,"Cluster 11",113
"107674",24,36,1,"Cluster 12",28
"107675",24,36,1,"Cluster 13",15
"107676",24,36,1,"Cluster 14",6
"107677",24,36,1,"Cluster 15",23
"107678",24,36,1,"Cluster 2",23
"107679",24,36,1,"Cluster 3",21
"107680",24,36,1,"Cluster 4",59
"107681",24,36,1,"Cluster 5",12
"107682",24,36,1,"Cluster 6",25
"107683",24,36,1,"Cluster 7",59
"107684",24,36,1,"Cluster 8",8
"107685",24,36,1,"Cluster 9",55
"107686",24,36,2,"Cluster 1",21
"107687",24,36,2,"Cluster 10",16
"107688",24,36,2,"Cluster 11",4
"107689",24,36,2,"Cluster 12",6
"107690",24,36,2,"Cluster 13",2
"107691",24,36,2,"Cluster 14",9
"107692",24,36,2,"Cluster 15",10
"107693",24,36,2,"Cluster 16",13
"107694",24,36,2,"Cluster 2",15
"107695",24,36,2,"Cluster 3",11
"107696",24,36,2,"Cluster 4",30
"107697",24,36,2,"Cluster 5",2
"107698",24,36,2,"Cluster 6",16
"107699",24,36,2,"Cluster 7",20
"107700",24,36,2,"Cluster 8",15
"107701",24,36,2,"Cluster 9",20
"107702",24,37,1,"Cluster 1",2
"107703",24,37,1,"Cluster 10",49
"107704",24,37,1,"Cluster 11",37
"107705",24,37,1,"Cluster 12",4
"107706",24,37,1,"Cluster 13",49
"107707",24,37,1,"Cluster 14",27
"107708",24,37,1,"Cluster 15",9
"107709",24,37,1,"Cluster 16",24
"107710",24,37,1,"Cluster 2",19
"107711",24,37,1,"Cluster 3",23
"107712",24,37,1,"Cluster 4",3
"107713",24,37,1,"Cluster 5",77
"107714",24,37,1,"Cluster 6",14
"107715",24,37,1,"Cluster 7",7
"107716",24,37,1,"Cluster 8",8
"107717",24,37,1,"Cluster 9",24
"107718",24,37,2,"Cluster 1",9
"107719",24,37,2,"Cluster 10",1
"107720",24,37,2,"Cluster 11",47
