p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,pop,p1_id,p2_id
0.4635488,0.30754188,0.46414554,0.28277382,2.5982256,4.2273045,2,1,3
0.46851715,0.265507,0.47626764,0.21987477,2.6503892,4.9027314,2,1,3
0.4852565,-0.10031606,0.5031375,-0.1052966,1.1970476,11.552134,2,1,3
0.4603754,0.31181642,0.50216144,0.35395882,1.765471,3.8104296,2,1,3
0.46461913,0.35818756,0.47148594,0.28702447,1.9938709,3.963493,2,1,3
0.4622361,0.42780912,0.49087572,0.38337582,2.4263034,2.3864548,2,1,3
0.43903762,0.4698568,0.5103958,0.20669365,3.026885,3.2825365,2,1,3
0.48970816,0.1926581,0.46987525,0.18565124,2.2376237,6.1505027,2,1,3
0.49632186,0.37719393,0.4551658,0.44842845,2.1704311,2.195444,2,1,3
0.49161676,0.33446717,0.4529396,0.27658504,1.6337152,4.2058935,2,1,3
0.45733348,0.29593974,0.51968604,0.32296312,2.956365,3.8091872,2,1,3
0.5035828,0.30789858,0.46011093,0.40628427,1.3682028,2.7823696,2,1,3
0.4948433,0.18462302,0.47964558,0.43172276,1.4457619,3.6719444,2,1,3
0.47192073,0.3869323,0.47621334,0.34466845,1.7927464,3.179967,2,1,3
0.47148278,0.2215034,0.48096746,0.3879904,1.3486329,3.7123563,2,1,3
0.47504282,0.104979225,0.45883963,0.49829748,1.9945126,4.672827,2,1,3
0.46810043,0.23585722,0.48923302,0.4211881,0.8048302,3.4572453,2,1,3
0.50420743,0.31858733,0.44876754,0.24219477,1.5671003,5.0999465,2,1,3
0.46515325,0.26971233,0.5001534,0.39482015,1.3303437,3.738511,2,1,3
0.49461797,0.31186497,0.4501454,0.5917187,1.0773365,2.0261667,2,1,3
0.470155,0.42047772,0.47834566,0.3683497,1.3435787,2.8369,2,1,3
0.48822746,0.26028848,0.47868246,0.269202,1.3370886,4.2711935,2,1,3
0.48708126,0.2676819,0.4622946,0.46709308,1.5901523,3.2297702,2,1,3
0.47808397,0.2183123,0.46875045,0.442878,1.3738487,3.721536,2,1,3
0.49058276,0.46059775,0.44719175,0.3087088,2.6983893,2.4852328,2,1,3
0.47754657,0.3651951,0.46094924,0.39141864,1.9617333,2.861207,2,1,3
0.43029413,0.31768286,0.5034803,0.29844576,2.5147436,3.5895648,2,1,3
0.4823564,0.1944582,0.4640791,0.27954197,1.3238343,5.1848917,2,1,3
0.46846598,0.19822761,0.5138831,0.11749582,1.6782291,6.1599445,2,1,3
0.47548845,-0.06360468,0.4870254,0.32202947,2.0216513,7.2352977,2,1,3
0.4596292,0.57898295,0.48932973,0.3289566,2.850739,1.7217609,2,1,3
0.47544104,0.38738492,0.50640965,0.28078336,1.2175078,3.763721,2,1,3
0.47178593,0.33321753,0.48193815,0.3232111,1.2987794,4.0970573,2,1,3
0.47437954,0.5053422,0.4769728,0.312642,1.8373214,2.4305573,2,1,3
0.49022558,0.5187313,0.4654841,0.42367175,1.1505957,1.2082396,2,1,3
0.45383528,0.36779478,0.535137,0.09352973,3.5899458,5.040365,2,1,3
0.49990666,0.18660182,0.48055083,0.34094036,0.90022814,4.6011086,2,1,3
0.47550282,0.2775383,0.4797772,0.23724245,2.3664587,4.627987,2,1,3
0.45131314,0.48360622,0.48668066,0.2119939,2.5251026,3.0779018,2,1,3
0.46525916,0.42267418,0.4969274,0.36296165,1.804345,2.635797,2,1,3
0.5003001,0.25949433,0.42802525,0.35353726,1.8641313,4.0243087,2,1,3
0.47406292,0.3694091,0.45775875,0.43241405,1.7407148,2.0390809,2,1,3
0.51999366,0.41948473,0.46420226,0.35838863,0.6819109,2.573123,2,1,3
0.4528349,0.5636017,0.48283574,0.37469065,3.1535497,1.3722563,2,1,3
0.45135924,0.44652155,0.50347143,0.36778778,2.7272198,2.1251364,2,1,3
0.45440713,0.45222202,0.48124686,0.40478867,1.775359,1.5961804,2,1,3
0.48864082,0.49314466,0.44393203,0.44141147,2.3313425,1.3351481,2,1,3
0.42397353,-0.09895001,0.5053082,0.2989298,1.9200143,8.05722,2,1,3
0.5086874,0.21878864,0.48825803,0.13700618,1.2245603,6.5122113,2,1,3
0.4860513,-0.11603516,0.4814855,0.17555074,2.2875857,8.052134,2,1,3
0.47040713,0.12305022,0.4640711,0.35579818,2.0180218,4.8083944,2,1,3
0.46790582,0.39264002,0.5112588,0.4814105,1.8588893,1.301816,2,1,3
0.4740353,0.28529006,0.4850089,0.29237694,1.9860387,4.3286695,2,1,3
0.520135,0.18330392,0.44672886,0.42076054,0.7712497,4.055469,2,1,3
0.49697915,0.08726272,0.4896862,0.07338697,1.6224351,7.899814,2,1,3
0.44607964,0.48178515,0.46917838,0.34096563,3.188842,2.4273348,2,1,3
0.48990476,0.22655344,0.4728319,0.1948185,1.5768375,5.2378383,2,1,3
0.46463975,0.21490134,0.4906548,0.49180603,0.9678838,3.4488595,2,1,3
0.4806883,0.3913997,0.4953863,0.31222922,1.5330186,3.355628,3,1,4
0.43494117,0.31464237,0.50996494,0.27655333,1.453032,4.9920363,3,1,4
0.439346,0.47202578,0.5226198,0.3996582,1.9471571,1.7240385,3,1,4
0.5194324,-0.0957852,0.4350786,0.02368462,1.5724661,9.981428,3,1,4
0.4499124,0.37932533,0.48854828,0.37104148,2.8142076,3.3939085,3,1,4
0.4889546,0.35477886,0.47752586,0.17821266,1.090094,4.711674,3,1,4
0.47510764,0.5115215,0.4759149,0.2990291,2.7879615,2.3412623,3,1,4
0.45414534,0.44498944,0.48263103,0.45066,2.1337385,2.1159344,3,1,4
0.45608446,0.18947333,0.5018195,0.4255756,1.1847632,4.930546,3,1,4
0.4680133,0.041637093,0.4856043,0.1424094,1.5952286,7.376859,3,1,4
0.4880819,0.29142293,0.45136204,0.31690902,1.3671634,4.6158977,3,1,4
0.46492985,0.2820512,0.49500817,0.34385514,1.0591092,3.6910396,3,1,4
0.4434313,0.25184357,0.4763377,0.24112561,0.50062984,6.19763,3,1,4
0.5009526,0.2421167,0.46605393,0.140331,1.6260221,6.8055873,3,1,4
0.47582275,0.42000923,0.47796568,0.3926533,3.0130825,2.7719007,3,1,4
0.44769818,0.2840933,0.5149814,0.21567908,2.6082385,4.6770005,3,1,4
0.5049643,0.4155333,0.4774259,0.32690167,1.2772586,2.9164023,3,1,4
0.43459424,0.12665056,0.50393164,0.36093664,2.2297003,5.058063,3,1,4
0.47961447,0.07063277,0.49822482,0.18145987,1.4914775,7.334885,3,1,4
0.4458618,0.368423,0.5013337,0.4393904,1.5472883,2.863597,3,1,4
0.51043767,0.20474818,0.43970478,0.07964888,1.2199597,7.8832755,3,1,4
0.43592432,0.3936567,0.48247358,0.3699594,1.2429798,3.1243677,3,1,4
0.46625897,0.14249483,0.490659,0.2810199,2.7655048,5.834063,3,1,4
0.48803297,0.1242588,0.5005444,0.48954868,1.4910023,3.9966779,3,1,4
0.4073004,0.43918052,0.5094142,0.3516105,3.4909647,3.2796857,3,1,4
0.47084033,0.2751327,0.47296113,0.20839117,1.7316138,5.127463,3,1,4
0.46605197,0.36715958,0.47591013,0.2636564,1.04844,4.348957,3,1,4
0.4706615,0.25044584,0.4800289,0.19594602,2.4759004,5.0204697,3,1,4
0.48156407,0.42881596,0.49403644,0.21088545,0.99593407,4.4469376,3,1,4
0.44258976,0.2992204,0.50604063,0.56189764,1.8502781,2.6083803,3,1,4
0.4690568,-0.045928,0.5167682,-0.099925935,0.859986,11.674833,3,1,4
0.505038,-0.020810574,0.45466733,0.01918897,1.7553971,9.323597,3,1,4
0.46781963,0.26755205,0.49144152,0.21290086,1.7739369,5.11117,3,1,4
0.4420443,0.47481778,0.50039166,0.3490817,2.1773949,2.2131474,3,1,4
0.4670849,0.37518826,0.48188967,0.32904136,3.27494,3.261489,3,1,4
0.45706093,0.4953027,0.48795086,0.42865238,1.7826526,1.4984559,3,1,4
0.49140546,0.10825284,0.45003417,0.11778131,1.8460681,7.411056,3,1,4
0.4369448,0.41854158,0.5176447,0.40656185,1.9902666,2.378514,3,1,4
0.47211972,0.41856137,0.45958444,0.36423296,2.0838587,2.6027093,3,1,4
0.47021168,0.31292006,0.47050208,0.3205793,2.9613101,4.072051,3,1,4
0.4682277,0.37361863,0.48242486,0.47413757,1.8915721,1.5870446,3,1,4
0.45119083,0.44881278,0.49546,0.37626845,2.4453864,2.449811,3,1,4
0.48282254,0.07292014,0.49130565,0.2120573,0.9336189,7.379462,3,1,4
0.4991349,0.10714564,0.44535354,0.19460684,1.5120558,7.7344003,3,1,4
0.43018928,0.33495703,0.48160622,0.44415984,3.1360707,2.7747765,3,1,4
0.4736723,0.32051864,0.48592916,0.31661633,0.8552557,4.023115,3,1,4
0.48863575,0.29394147,0.45741683,0.09726119,2.418677,6.058423,3,1,4
0.42765403,0.22818714,0.51620173,0.44700763,1.1441712,4.099984,3,1,4
0.46561882,0.4118177,0.47826523,0.31108594,2.6976528,4.082068,3,1,4
0.469395,0.25126433,0.49446905,0.14065576,2.1683748,5.827066,3,1,4
0.44756025,0.28928545,0.49608555,0.26506042,2.1904702,4.446687,3,1,4
0.47511372,0.19449969,0.4975135,0.29746073,1.5886753,5.368006,3,1,4
0.46411052,0.2844008,0.49169064,0.28991914,0.47535795,4.1386585,3,1,4
0.4710295,0.18498099,0.45793426,0.4425879,1.8729789,3.8064249,3,1,4
0.44717973,0.16751266,0.48989218,0.2637453,1.6686451,6.0495996,3,1,4
0.52608347,0.2159847,0.47221383,0.29786712,0.90425175,4.7812443,3,1,4
0.4311779,0.2748352,0.49895555,0.23826864,3.165069,5.1205463,3,1,4
0.4413055,0.440528,0.51681507,0.48528147,2.7132275,1.6576364,3,1,4
0.47608474,0.44433606,0.49559864,0.43816525,1.9904945,2.328668,3,1,4
0.48895505,0.26889592,0.46656343,0.2572149,1.2430729,4.8093147,3,1,4
0.48260748,0.35982117,0.49169523,0.4074776,1.726655,3.3138173,3,1,4
0.4687617,0.26000726,0.4814365,0.1678796,0.2562586,6.2594156,3,1,4
0.5021672,0.21182388,0.47168213,0.18531199,1.2854444,6.496934,3,1,4
0.48179862,0.14892992,0.4702259,0.17925325,1.6887937,6.977229,3,1,4
0.49647945,0.16847177,0.4559651,0.2132432,1.0036241,6.2959013,3,1,4
0.49192917,0.35418308,0.4725411,0.27356786,0.9172009,4.0835266,3,1,4
0.47556865,0.3587011,0.48925138,0.1961865,0.92059803,5.64531,3,1,4
0.4745649,0.12644523,0.46584597,0.2912854,2.1844134,5.69736,3,1,4
0.43675464,0.21750802,0.48732743,0.29140982,2.2346363,4.7456326,3,1,4
0.46859962,0.091122925,0.5005286,-0.0313614,0.8563623,9.800617,3,1,4
0.46276742,0.358325,0.4410929,0.43355626,2.1895206,3.5102587,3,1,4
0.50612456,0.2978649,0.48336765,0.24641518,0.4031102,5.416555,3,1,4
0.4668677,0.28113204,0.47588193,0.36894214,3.3846254,3.4982204,3,1,4
0.4672437,0.28648883,0.4653933,0.44490469,2.6334326,2.9601526,3,1,4
0.46665627,0.31586778,0.501193,0.1372761,1.4717816,5.8197513,3,1,4
0.42037463,0.10964933,0.50490135,-0.010120302,3.6476383,8.555858,3,1,4
0.46234304,0.5084037,0.49154413,0.43900478,2.2957373,1.3486788,3,1,4
0.50386775,-0.02607447,0.47024,0.026824623,0.4874606,9.7098255,3,1,4
0.41101986,0.46568844,0.5127686,0.41284606,3.8972583,1.8964696,3,1,4
0.4409507,0.7142741,0.49987245,0.36938614,2.9847908,0.49179325,3,1,4
0.49727315,0.2826175,0.4546573,0.2788647,0.45722383,5.116634,3,1,4
0.48631933,0.3121195,0.47292283,0.22693622,1.6698983,4.9016066,3,1,4
0.4834593,0.19154276,0.44286397,0.17425594,2.5804424,6.290569,3,1,4
0.49630472,0.29217434,0.43826297,0.27957255,1.6044667,5.059932,3,1,4
0.49657795,0.28731674,0.47118422,0.20347813,0.35724697,5.872013,3,1,4
0.4404216,0.3701817,0.50822955,0.3022496,1.9141864,3.697311,3,1,4
0.45909917,0.19616379,0.4867898,0.041131318,0.5681635,8.292189,3,1,4
0.4775068,0.122004375,0.47203684,0.21826881,1.0126717,6.690787,3,1,4
0.49332142,0.51432383,0.45699066,0.3588245,1.1257359,2.038925,3,1,4
0.44821048,0.40350533,0.47577217,0.48818523,2.1226344,1.9449482,3,1,4
0.51781404,0.08166619,0.4566492,0.17266105,0.49445194,7.6980033,3,1,4
0.48327243,0.19487426,0.48495713,0.18533435,0.8290392,6.17462,3,1,4
0.40512207,0.06814884,0.51017326,0.30746806,2.5868082,6.798229,3,1,4
0.48922065,0.043121815,0.47934237,0.07117151,1.0011787,8.083939,3,1,4
0.47739232,0.51638335,0.48075837,0.43071526,1.2007049,1.6637886,3,1,4
0.48754624,0.22531252,0.4981633,0.3639495,1.2011298,4.52391,3,1,4
0.46939075,0.14818794,0.4862877,0.1213927,1.5137693,7.5677037,3,1,4
0.47513914,0.3836169,0.4694951,0.27929375,1.556077,3.7530878,3,1,4
0.4418761,0.20756587,0.49241737,0.17349742,0.61510813,6.7033663,3,1,4
0.48183784,0.46312076,0.4763246,0.3936969,1.8364348,2.088406,3,1,4
0.469884,0.23922464,0.47669438,0.16660139,2.272684,5.730782,3,1,4
0.48964313,0.21012305,0.46539894,0.050564483,0.27036405,7.9184055,3,1,4
0.49194455,0.22536308,0.46453667,0.15505105,1.0834432,6.231064,3,1,4
0.48048225,0.4078017,0.47098374,0.31095496,0.8513978,4.027732,3,1,4
0.4423103,0.30410394,0.5038086,0.4758584,1.8414779,3.4071817,3,1,4
0.46025854,0.31633428,0.51889545,0.47840533,1.4470232,2.3516123,3,1,4
0.48875734,0.30425018,0.46888316,0.21130408,1.7890146,5.07046,3,1,4
0.5057877,0.3480414,0.44174883,0.25059533,1.419369,4.662997,3,1,4
0.48850828,0.37798724,0.48378524,0.28591615,1.5975785,3.5600836,3,1,4
0.4547858,0.15826517,0.49073163,0.13853529,1.034941,7.124261,3,1,4
0.48862812,0.23085122,0.4315418,0.15143792,0.8213532,6.6532445,3,1,4
0.4924663,0.119529516,0.47878063,0.0312607,0.19769478,9.21243,3,1,4
0.4330312,0.5151503,0.5193113,0.37371963,3.1210227,2.0579388,3,1,4
0.47343567,0.4217201,0.49250436,0.3191593,1.6728728,2.7161496,3,1,4
0.5035159,0.38461334,0.45976874,0.13188761,0.83124256,4.741119,3,1,4
0.46004567,0.065138936,0.49755,-0.020433336,1.3097329,8.814735,3,1,4
0.4987571,0.32684332,0.47051165,0.28128198,1.2942288,3.888307,3,1,4
0.49383998,0.15993765,0.4725151,0.21349676,0.37057653,6.850146,3,1,4
0.49336234,0.39228216,0.48983088,0.35822266,0.99006826,3.245026,3,1,4
0.46674854,0.21161827,0.49129054,0.29918778,2.3056018,5.322139,3,1,4
0.46771497,0.33917135,0.5041122,0.450951,1.6216625,2.933251,3,1,4
0.4365592,0.3741419,0.4897633,0.34777194,2.446145,2.8813667,3,1,4
0.45414838,-0.016589448,0.48699883,0.1228677,1.338382,8.577477,3,1,4
0.50619507,0.23827575,0.44103944,0.14156696,1.9638369,5.5157638,3,1,4
0.45152846,-0.028192662,0.52784514,0.424334,1.8038449,5.7692113,3,1,4
0.492406,0.30464968,0.48032033,0.18667051,2.6286488,4.5097427,3,1,4
0.43888006,0.44835266,0.5167891,0.40390083,3.2194502,2.177157,3,1,4
0.5039248,0.40972632,0.48753324,0.43525487,1.9782274,1.9569817,3,1,4
0.4697914,-0.030608892,0.48358765,0.07768217,2.2948174,9.383419,3,1,4
0.4581149,0.4516464,0.50219715,0.35319704,2.0429692,2.7600973,3,1,4
0.47469458,0.28828257,0.49705362,0.27625006,1.0493016,4.6904716,3,1,4
0.48901296,0.5372442,0.45607156,0.32088068,3.012287,1.5283515,3,1,4
0.49387172,0.29141763,0.45081332,0.38582584,1.9798932,3.6840153,3,1,4
0.45776656,0.11860737,0.47732493,-0.04407078,1.0937945,8.873348,3,1,4
0.4847134,0.017403707,0.47339854,0.06832686,0.90475994,8.686528,3,1,4
0.4204755,0.24060154,0.5201572,0.40982944,2.1614056,4.949451,3,1,4
0.50643617,0.4428094,0.46497205,0.21923947,1.4851726,3.683129,3,1,4
0.4515284,0.4289372,0.5206305,0.26361516,2.956193,3.2543998,3,1,4
0.4880624,0.20803538,0.47106218,0.23842551,1.3460985,5.6932917,3,1,4
0.46415058,0.32596737,0.4913535,0.4914764,1.4197549,2.2318916,3,1,4
0.43099418,0.14359379,0.48003566,0.2337622,2.902893,6.054254,3,1,4
0.49795988,0.22038902,0.46212095,0.2611277,1.5040578,5.583838,3,1,4
0.5072256,0.45091787,0.4350377,0.36967874,3.672983,2.036838,3,1,4
0.47512037,0.24827264,0.50511205,0.2522574,1.0287757,5.122208,3,1,4
0.42733425,0.33041984,0.48498258,0.22923043,2.574146,4.326374,3,1,4
0.48301902,0.098109506,0.49023858,0.26340187,1.7159764,6.1621747,3,1,4
0.46822748,0.37664974,0.47803995,0.44078135,2.7771304,2.592879,3,1,4
0.5040931,0.12000278,0.44397697,0.19164115,0.33201116,7.3693185,3,1,4
0.46984616,0.171912,0.49436456,0.3184206,1.574436,4.782817,3,1,4
0.4464131,0.44499144,0.514058,0.4740734,1.5141517,2.0887985,3,1,4
0.45817682,0.45809975,0.49907154,0.3997776,2.2548816,1.7077197,3,1,4
0.47863066,0.4969178,0.45824978,0.14025295,2.752589,4.095886,3,1,4
0.48748815,0.05974456,0.47904915,0.25097597,1.8057244,6.944812,3,1,4
0.44193986,0.26234987,0.49459392,0.24808812,0.6981635,5.644701,3,1,4
0.48144835,0.30247158,0.4565587,0.28782567,0.6911837,4.7660637,3,1,4
0.44487804,0.4093747,0.5019012,0.432459,2.234176,2.3045912,3,1,4
0.49422646,0.40406722,0.4639425,0.27214602,2.9794087,3.38421,3,1,4
0.45609906,0.2544172,0.51477844,0.37298116,2.5184731,3.3547075,3,1,4
0.4815766,0.3278308,0.4660142,0.18045412,2.5119262,5.1302614,3,1,4
0.484586,0.18687953,0.45584512,0.20456114,1.9866638,6.3462005,3,1,4
0.45255348,0.40381777,0.49578893,0.3274765,3.0813022,2.5553231,3,1,4
0.45130283,0.38012457,0.48540753,0.5478632,2.1996927,1.8560233,3,1,4
0.46348888,0.070430994,0.50530916,0.019624025,2.3388228,8.382153,3,1,4
0.46599665,0.3079113,0.49955094,0.5272263,1.679076,2.6924303,3,1,4
0.47544196,0.31488672,0.47875175,0.15095635,1.2223116,5.75115,3,1,4
0.4704661,0.1813963,0.51319623,0.27368236,1.9742264,5.2633348,3,1,4
0.42193103,0.04335487,0.51361084,0.11559565,1.9698155,8.766019,3,1,4
0.47468808,0.34661818,0.4949458,0.20975125,1.9607236,3.8697448,3,1,4
0.48276222,0.14772172,0.47797555,0.13027555,-0.24378249,8.260297,3,1,4
0.47346118,0.34265077,0.4667164,0.29835322,2.9965205,3.3762846,3,1,4
0.494266,0.20274995,0.43849614,0.035846457,-0.014222354,8.681903,3,1,4
0.4813198,0.44712293,0.48401898,0.38140652,1.9524579,2.2217495,3,1,4
0.48637843,0.34536168,0.47657576,0.32292157,1.0501533,3.4161065,3,1,4
0.4620587,0.37449864,0.4875624,0.42244887,2.7046642,3.3478084,3,1,4
0.49838236,0.13734034,0.44142607,0.32961053,1.5137706,5.601376,3,1,4
0.48841524,0.2812782,0.4678786,0.28435683,2.0375772,4.1510024,3,1,4
0.53285646,0.22455703,0.45976862,0.3673274,1.4067584,4.292293,3,1,4
0.46841377,0.2510197,0.49977946,0.3574026,2.2860675,3.8902764,3,1,4
0.4554152,0.32898712,0.5066756,0.18944044,1.1928136,4.880244,3,1,4
0.44664022,0.42639148,0.48557705,0.49661142,2.775069,1.5665128,3,1,4
0.49507615,0.44490153,0.46444166,0.33890647,2.5051444,2.4498653,3,1,4
0.5111348,0.40849254,0.4567691,0.57886773,2.164876,1.0705966,3,1,4
0.43476537,0.30603874,0.5175076,0.07664597,2.8133068,5.694465,3,1,4
0.52613866,0.35624146,0.44027466,0.30177036,1.7722777,3.8313322,3,1,4
0.48081702,0.35474247,0.4601315,0.3454969,0.5577814,4.0086,3,1,4
0.4333676,-0.04914792,0.5025611,0.22019954,0.88025886,8.445795,3,1,4
0.48006636,0.43783486,0.4955211,0.3631954,2.4471073,2.546247,3,1,4
0.45764425,0.20930302,0.48137802,0.43873662,2.2278707,4.248698,3,1,4
0.48768046,0.42463064,0.4576161,0.53955716,1.1286185,0.988157,3,1,4
0.51282215,0.3392994,0.44709155,0.31050116,1.9141195,4.281187,4,1,5
0.47662994,0.31235012,0.45852113,0.33188942,2.906264,3.727645,4,1,5
0.4860263,0.40855905,0.4623394,0.50148433,2.5797124,1.7254782,4,1,5
0.48635146,0.42382696,0.47265851,0.5386979,1.529896,1.1364634,4,1,5
0.47607282,0.31527108,0.4905778,0.25950056,2.0370944,4.056016,4,1,5
0.4797221,0.5277977,0.49382848,0.32533604,1.0980862,2.1183033,4,1,5
0.5123909,-0.026132055,0.47500244,0.41993096,1.7848026,6.1852164,4,1,5
0.48767424,0.43788588,0.46872053,0.52895856,2.0315752,1.0063148,4,1,5
0.4725152,0.44698957,0.4773316,0.31771606,2.80054,2.4728723,4,1,5
0.4910701,0.32852617,0.4896228,0.3612678,1.6905167,3.369039,4,1,5
0.51067686,0.42445505,0.47263527,0.3804136,1.8923812,2.459083,4,1,5
0.43995056,0.32665566,0.49134028,0.42152148,3.1790228,2.9957871,4,1,5
0.49515527,0.35836866,0.4710511,0.40765938,0.87878835,3.0310607,4,1,5
0.47869092,0.538406,0.44951674,0.37240806,2.283145,1.6503816,4,1,5
0.44792718,0.35234463,0.5082538,0.17950867,2.209797,4.4200025,4,1,5
0.46714407,0.3543133,0.5012111,0.3598239,1.7926642,2.5850573,4,1,5
0.45787302,0.380251,0.50077397,0.441536,1.599841,2.7075367,4,1,5
0.5054318,0.22379878,0.4654123,0.13075916,1.69713,6.188366,4,1,5
0.49402964,0.2674049,0.4559637,0.084071964,2.5132022,6.27084,4,1,5
0.46475765,0.40277463,0.4845142,0.20704956,2.2919106,4.0849686,4,1,5
0.5039955,0.06824078,0.49957737,0.18562417,0.65409374,7.7478585,4,1,5
0.47581103,0.15974303,0.47905558,0.44966462,1.5488609,4.1995173,4,1,5
0.47315046,0.38357702,0.48694688,0.4810462,2.5297408,2.5511005,4,1,5
0.42470178,0.5352742,0.47295293,0.41654247,2.9674225,1.2765359,4,1,5
0.4447073,0.35796896,0.5356444,0.49034628,1.4560738,2.095655,4,1,5
0.4524297,0.1254931,0.49594772,0.1840027,1.5459237,6.9173484,4,1,5
0.44874895,0.41592625,0.4848909,0.54427433,1.9362453,1.823879,4,1,5
0.4951133,0.38825798,0.46143216,0.2601915,2.1285744,3.2875743,4,1,5
0.54271233,0.17943865,0.43208736,0.24245831,0.3353696,6.068611,4,1,5
0.48118502,0.5109139,0.46165225,0.27171785,2.7955666,2.6996598,4,1,5
0.5081043,0.52605647,0.47170717,0.42433313,1.1641659,1.1917042,4,1,5
0.49223185,0.3749035,0.4811585,0.36035827,0.5878925,3.0456135,4,1,5
0.49690783,0.10138446,0.48910192,0.12631899,1.7471426,7.6681867,4,1,5
0.4893462,0.22024962,0.4476779,0.32891607,2.9930167,4.297577,4,1,5
0.4685726,0.40731272,0.49492028,0.3766619,1.6185783,2.5233178,4,1,5
0.4791536,0.2762265,0.483598,0.34007317,1.3929081,4.0740466,4,1,5
0.4615325,0.41230392,0.47686872,0.4557107,1.2003351,1.7589648,4,1,5
0.45794296,0.31743202,0.5076561,0.27584252,1.7144985,4.2292857,4,1,5
0.51189065,0.419015,0.44746995,0.35802984,2.89155,2.9679337,4,1,5
0.46505535,0.6265869,0.47632682,0.29579234,2.4968166,1.6008319,4,1,5
0.50200224,0.45236564,0.45686933,0.44654503,1.8562019,1.3058617,4,1,5
0.50388443,0.24741714,0.46743524,0.20070674,1.621186,5.9194565,4,1,5
0.45167458,0.37055907,0.51254636,0.44538516,2.072374,2.7394965,4,1,5
0.46574757,0.4657799,0.48514992,0.38873523,2.7060533,2.1424289,4,1,5
0.42840493,0.38485584,0.496069,0.4806015,2.6158154,1.4757473,4,1,5
0.5109501,0.2808156,0.46050152,0.335231,1.4135267,4.2467027,4,1,5
0.48209974,0.38127467,0.44596738,0.30636665,3.0436532,3.1796741,4,1,5
0.49786094,0.46923175,0.43193033,0.34186035,2.8774285,2.036002,4,1,5
0.48910955,0.3768112,0.48873502,0.2606109,2.2165513,3.5091412,4,1,5
0.48835912,0.30806357,0.454665,0.29998893,2.037885,3.9791005,4,1,5
0.48013306,0.25992048,0.47213385,0.24574704,1.8647848,5.1158,4,1,5
0.44010997,0.28805652,0.48158345,0.2462387,3.8649516,4.3355265,4,1,5
0.4817954,0.08847572,0.47822827,0.12624754,1.4440835,7.5942883,4,1,5
0.47215867,0.21575232,0.48338416,0.3222778,2.0434895,4.4925103,4,1,5
0.48169082,0.27941632,0.4375829,0.3546608,3.0947678,3.6532145,4,1,5
0.45730814,0.17350946,0.5109737,0.12719393,2.4599445,6.9106617,4,1,5
0.4670695,0.30904877,0.48966205,0.3864271,1.8207619,3.1989307,4,1,5
0.44960296,0.46851236,0.50850594,0.38515106,2.2276945,2.2030993,4,1,5
0.46764252,0.35315463,0.46575657,0.16469562,3.828115,4.4869356,4,1,5
0.5265573,0.31430367,0.45492947,0.15628543,1.8345935,4.854355,4,1,5
0.4547931,0.3729275,0.4955309,0.21752921,1.2652447,4.1855946,4,1,5
0.4876219,0.41924942,0.43665445,0.39402634,3.0934718,1.9620814,4,1,5
0.48065606,0.28327885,0.4888764,0.07253446,2.0517225,6.373247,4,1,5
0.4523054,0.35036784,0.49747792,0.25391227,1.8872317,3.8649306,4,1,5
0.516992,0.3062611,0.4605773,0.14343356,1.7615869,5.646478,4,1,5
0.4536517,0.5793215,0.493816,0.25511473,2.039277,2.1790142,4,1,5
0.45304823,0.42147994,0.5079303,0.18601109,2.7809663,3.7748227,4,1,5
0.48754662,0.3194751,0.46546626,0.13784625,2.37827,5.615701,4,1,5
0.4685436,0.49361163,0.47721907,0.37889946,2.0308359,2.2159207,4,1,5
0.46394646,0.31062365,0.47099307,0.4591691,2.451056,2.9756505,4,1,5
0.45017445,0.4819861,0.49153504,0.38330644,2.5050645,1.672498,4,1,5
0.47263026,-0.08713572,0.46526495,0.2526145,1.7814093,7.804968,4,1,5
0.46329528,0.1414366,0.48944712,-0.0076723695,1.9784627,8.107939,4,1,5
0.4804413,0.28510013,0.4804178,0.43739548,1.7119092,3.1690054,4,1,5
0.4902585,0.2578779,0.46554133,0.05039999,2.3733792,6.356452,4,1,5
0.46712628,0.45379195,0.47024736,0.41366294,2.3258908,1.904601,4,1,5
0.4706083,0.36914694,0.48106635,0.22859587,1.613326,4.358138,4,1,5
0.46406507,0.43773466,0.49300486,0.31950566,2.4191883,2.27965,4,1,5
0.45656,0.41205648,0.4912767,0.3481809,2.4251976,2.2905393,4,1,5
