p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,data_type
0.44208393,0.099399894,0.5024669,0.29599097,2.8655574,5.539639,val_pred
0.42004475,0.43493554,0.52455807,0.35937923,1.8347614,2.4145029,val_pred
0.47188106,0.42336902,0.5114718,0.20567803,2.0031877,4.3079634,val_pred
0.48047015,0.26965493,0.44308773,0.22007622,2.9926312,5.12934,val_pred
0.49394408,0.13313106,0.47229522,0.3721571,1.8383303,5.3622637,val_pred
0.5097447,0.39916858,0.44530186,0.2065009,1.9113207,4.094325,val_pred
0.49763015,0.20660669,0.46026233,0.51855713,2.7527766,3.1969066,val_pred
0.46491027,0.30520207,0.49621257,0.25034094,2.6626048,4.520379,val_pred
0.48805797,0.4093126,0.46218923,0.31216112,1.3409259,2.463125,val_pred
0.47379565,0.3366202,0.47027847,0.32330287,1.386941,3.5871809,val_pred
0.50019634,0.38549495,0.45099142,0.30437756,2.4720795,3.2117639,val_pred
0.4713198,0.38824406,0.46023884,0.35607946,2.2825794,2.6785479,val_pred
0.4428954,0.26350415,0.4716439,0.2687594,2.2559412,4.8509073,val_pred
0.46684623,0.33959657,0.5054166,0.1676425,2.4236813,4.5539947,val_pred
0.4851554,0.27837756,0.4769058,0.33896044,1.508273,4.211091,val_pred
0.4836789,0.12453659,0.47454196,0.29120064,1.6841652,5.5786085,val_pred
0.4522329,0.3965455,0.49552876,0.38070312,2.3887177,1.774152,val_pred
0.4832848,0.3832079,0.4552651,0.15841253,2.2068481,4.4456387,val_pred
0.47960058,0.5175777,0.45517576,0.35265476,2.2608185,1.6968193,val_pred
0.46427432,0.1919859,0.47757882,0.41094422,2.2277856,4.293769,val_pred
0.52250016,0.46128216,0.43597022,0.2967719,1.6410192,2.392681,val_pred
0.46189237,0.32057345,0.5042806,0.34592935,1.7746291,3.5427961,val_pred
0.5381923,0.20897451,0.44462037,0.38822076,1.0038677,4.5917215,val_pred
0.48968303,0.23815879,0.50075823,0.31301922,1.668581,4.8537974,val_pred
0.48509973,0.41067588,0.4711756,0.36890283,2.1347852,2.4316905,val_pred
0.4771489,0.3828233,0.47968608,0.42067474,3.8779383,2.2258663,val_pred
0.47765967,0.45334566,0.46701345,0.4215688,2.0828416,1.729775,val_pred
0.49989042,0.5428973,0.4390452,0.29217833,3.5141735,2.0550497,val_pred
0.4797388,0.55501735,0.49215835,0.3098974,2.1072445,1.9882315,val_pred
0.47600076,0.43011013,0.49298075,0.3633797,1.8133321,2.1748457,val_pred
0.48530868,0.22939526,0.48286402,0.3586113,2.052287,3.9439993,val_pred
0.46470094,0.19936192,0.48690164,-0.017020196,3.1192164,7.3775196,val_pred
0.44222885,0.3080615,0.5051604,0.26210517,3.753675,4.6431513,val_pred
0.4893636,0.40729102,0.45739806,0.4949991,2.498726,1.8443251,val_pred
0.44435075,0.118605375,0.4809721,0.3927835,1.503073,5.39834,val_pred
0.45426708,0.4385017,0.49842918,0.58936775,2.83033,1.2677181,val_pred
0.46322405,0.48881865,0.4828124,0.2044271,4.0202255,3.1312218,val_pred
0.45569006,0.21443623,0.5063114,0.576033,1.3446321,3.4052544,val_pred
0.5081369,0.34546778,0.47384453,0.46704248,1.3464795,2.7038076,val_pred
0.47855526,0.34987825,0.4550707,0.37955928,2.8865812,3.0138588,val_pred
0.47465762,0.47938743,0.48189723,0.3982635,2.3429244,1.5921397,val_pred
0.43475226,0.0835141,0.5001499,0.20049785,2.3862705,6.621328,val_pred
0.48625073,0.35945833,0.4856728,0.23124418,2.1575663,4.1568017,val_pred
0.48469725,0.5056178,0.48031682,0.40250003,1.8515741,1.6339722,val_pred
0.44889677,0.2379592,0.4815577,0.47227105,2.7419794,2.8860404,val_pred
0.44427323,0.23114708,0.47974244,0.49619773,2.8129864,3.3463311,val_pred
0.4695996,0.030471712,0.48790413,-0.044263065,2.7444706,9.043263,val_pred
0.5038795,0.3785391,0.46373957,0.3791921,1.7581706,2.9854276,val_pred
0.47886026,0.44723588,0.4636998,0.21014486,2.6527147,3.5083861,val_pred
0.4717492,0.21559496,0.48191598,0.11466789,2.6844902,5.6305842,val_pred
0.48782596,0.23252751,0.4924847,0.28453046,2.6923919,4.8933825,val_pred
0.49709606,0.38327897,0.46628588,0.29341614,2.3578405,3.0436049,val_pred
0.4673655,0.2555491,0.47585058,0.1864364,1.6925294,4.958308,val_pred
0.46028236,0.49055755,0.46942618,0.32327533,3.0740356,1.975148,val_pred
0.47612992,0.44414598,0.48530412,0.4000804,1.7532728,1.8440646,val_pred
0.46360123,0.5185994,0.49013132,0.3853266,2.242919,1.8310084,val_pred
0.4912135,0.48255402,0.45488268,0.42318282,1.5277433,1.8030119,val_pred
0.4900191,0.08800709,0.47351497,0.023610353,1.6666975,8.06843,val_pred
0.45022327,0.353921,0.49349362,0.37132454,2.942464,2.761416,val_pred
0.48133367,0.46638134,0.46938774,0.29913095,1.6538658,2.3772833,val_pred
0.5103959,0.4119096,0.43507683,0.38807315,1.6445417,2.4247499,val_pred
0.4001254,0.17800573,0.5223895,0.30180344,2.4576817,5.362722,val_pred
0.4880336,0.41509598,0.4611205,0.28440952,2.6264114,3.0270667,val_pred
0.45982376,0.08024987,0.47806463,0.15555774,1.6237776,7.391464,val_pred
0.48997393,0.04898586,0.49260092,0.29531342,1.0004212,6.511509,val_pred
0.47346398,0.11239208,0.4614991,0.2831023,2.4219327,5.6212997,val_pred
0.46534145,0.30190584,0.48362002,0.34418237,1.2523999,4.1024466,val_pred
0.43699157,0.018192425,0.50911546,0.09052119,3.6824126,8.229981,val_pred
0.5237872,0.48563948,0.42508182,0.30781883,2.2444534,2.7445679,val_pred
0.49467403,0.18775219,0.4826199,0.3032722,1.5116689,4.9698496,val_pred
0.482763,0.41632846,0.4521952,0.40308413,1.6347786,1.7670176,val_pred
0.45726997,0.11786981,0.4779069,0.082555026,1.7930652,7.078079,val_pred
0.4953841,-0.032529563,0.47204998,0.06461814,1.0004383,9.284354,val_pred
0.46727052,0.2518682,0.47433677,-0.004310906,3.2230759,6.561846,val_pred
0.47592753,0.26114166,0.51289606,0.16574827,2.1661396,5.150919,val_pred
0.48172903,0.44366363,0.46824273,0.3937577,2.054843,2.1352568,val_pred
0.48257867,0.23395722,0.4900212,0.23260137,1.3117919,5.164372,val_pred
0.46144155,0.29347378,0.4833869,0.511559,1.8694496,2.6450438,val_pred
0.48631674,0.0850496,0.46937796,0.21178806,2.3411343,6.875256,val_pred
0.45114368,0.3045113,0.4981613,0.23707435,1.2343996,5.4941816,val_pred
0.47617242,0.31917664,0.46438444,0.38147163,1.4589471,3.6022208,val_pred
0.45623967,0.5351028,0.503047,0.28408873,2.609569,2.030692,val_pred
0.48747432,0.26831895,0.44521445,0.27777362,2.0865924,4.345645,val_pred
0.47811648,0.3969542,0.4684267,0.34575516,1.159807,3.389631,val_pred
0.4452444,-0.010345995,0.5039674,0.19246666,3.8104436,7.8488936,val_pred
0.4724051,0.35699564,0.47663274,0.4195717,2.01956,2.3908815,val_pred
0.48069823,0.4521673,0.4889887,0.37930185,2.281434,2.6619468,val_pred
0.47005898,0.39450794,0.48492196,0.52952707,2.0138273,1.6730106,val_pred
0.46625417,0.24283826,0.4806455,0.21556301,0.84953445,5.93571,val_pred
0.45888728,0.17293257,0.47627762,-0.011396021,2.9111896,7.8528547,val_pred
0.45770785,0.30004695,0.5064121,0.38029686,1.5752096,3.1183708,val_pred
0.4838411,0.13267832,0.4698826,0.1774857,3.3591132,6.043385,val_pred
0.4578147,0.23050848,0.47079837,0.36344644,2.177178,3.9105124,val_pred
0.47098404,0.35560158,0.4653415,0.45032737,3.1486828,2.0886981,val_pred
0.48350635,0.24350753,0.49113497,0.25015104,1.5951416,5.267212,val_pred
0.46538094,0.48189086,0.5198725,0.39256456,1.8594244,2.4462214,val_pred
0.44494206,0.43731746,0.49062905,0.57469136,2.806686,0.022822678,val_pred
0.4550432,-0.092521,0.51467294,0.30655926,1.5150127,7.9304338,val_pred
0.47812203,0.23496124,0.49107137,0.1997518,3.329879,5.1650767,val_pred
0.47227186,-0.0067626983,0.49265695,0.34298116,1.3318133,6.242864,val_pred
0.44741952,0.1794308,0.48773265,0.46569902,1.9474636,3.7682786,val_pred
0.5272578,0.1114299,0.41435444,0.17925781,2.3066974,6.2530184,val_pred
0.4769006,0.32810062,0.4556694,0.06463355,2.7267728,5.31236,val_pred
0.46315783,0.4524294,0.49054587,0.3350018,2.600446,2.2538247,val_pred
0.47850466,0.14934394,0.4713031,0.36210382,1.9139063,4.814088,val_pred
0.4786469,-0.057013035,0.47808626,0.06139356,2.2194867,9.490283,val_pred
0.52520883,0.07670076,0.43748796,0.25308156,1.9351232,6.5904236,val_pred
0.5278548,0.483751,0.44974035,0.3134419,1.138709,2.3596938,val_pred
0.48801523,0.37932584,0.4406334,0.3820498,1.4353821,2.7257853,val_pred
0.49173537,0.3001874,0.47207987,0.3716637,2.0478086,2.9781141,val_pred
0.47316694,0.40637183,0.47580516,0.34349424,1.7424649,2.2632587,val_pred
0.43635297,0.4982236,0.5027589,0.409912,2.8096843,1.2250509,val_pred
0.47827297,0.22860229,0.4711433,0.19905086,0.6442578,6.0090065,val_pred
0.49880153,0.21984243,0.4688855,0.24420089,2.1973524,4.7062945,val_pred
0.47009784,0.2594501,0.4694885,0.4941517,2.3617816,2.6849403,val_pred
0.4738378,0.16299856,0.4784943,0.28386012,1.529399,5.664983,val_pred
0.45686057,0.01343064,0.48012027,0.30293804,2.786872,5.99405,val_pred
0.4680876,0.38265854,0.48267817,0.4252776,1.8532829,2.44839,val_pred
0.4622963,0.2525857,0.49778208,0.22801106,2.4052777,5.2469807,val_pred
0.46132928,0.59296775,0.49296427,0.3366011,3.4567435,1.4709718,val_pred
0.46466076,0.2590883,0.50241387,0.22333014,1.5512064,5.169352,val_pred
0.49567255,0.42358878,0.44299728,0.37605315,2.2577329,2.468827,val_pred
0.44980094,-0.060915112,0.4974326,-0.06750512,2.512897,9.880583,val_pred
0.471801,0.37593105,0.48407015,0.3010881,1.2819052,3.5323777,val_pred
0.4470965,0.46513367,0.49526024,0.3664061,2.0898423,1.8143294,val_pred
0.47271153,0.32458514,0.48665383,0.2731751,2.1501436,4.1351466,val_pred
0.48646265,0.39868137,0.4844366,0.22852772,2.9259188,3.3950968,val_pred
0.48366332,0.36235586,0.45415512,0.3503147,1.7180607,3.5393176,val_pred
0.4478631,0.243382,0.534547,0.26955944,1.992502,4.782927,val_pred
0.5225751,-0.061226845,0.44274008,0.09435567,1.5752324,8.66151,val_pred
0.46702456,0.19501843,0.49998957,0.33955115,1.5866239,4.8615665,val_pred
0.4742671,0.22988544,0.49199688,0.37752685,1.4229076,3.7435133,val_pred
0.47800666,0.40456325,0.4647724,0.30860856,1.7020364,2.816174,val_pred
0.43047166,0.57604593,0.50074536,0.24611057,4.3165574,1.9412959,val_pred
0.4566244,0.14876735,0.49018377,0.27617788,2.5062256,5.64013,val_pred
0.46238267,0.36688247,0.48285756,0.2901218,2.0860174,3.7908497,val_pred
0.46347484,0.23450512,0.51218694,0.238127,1.1859179,4.859477,val_pred
0.44729772,0.04033485,0.4857833,0.045593113,3.153617,8.210186,val_pred
0.49751627,0.39444715,0.47805282,0.40974852,1.9481165,1.9721208,val_pred
0.46617472,0.26316923,0.45315206,0.42090678,2.3548856,2.7207725,val_pred
0.47359967,0.15244669,0.47224346,0.21729666,3.040167,5.5503654,val_pred
0.46421963,0.3362087,0.47354576,0.26868492,2.2757597,3.796019,val_pred
0.47219777,0.3636792,0.49639994,0.45927408,2.3125882,1.8457966,val_pred
0.4724462,0.021455303,0.49629822,0.2579599,2.4918957,6.7601447,val_pred
0.4762427,0.4381514,0.4743703,0.49996683,1.4307323,1.5987984,val_pred
0.47039947,0.14122167,0.5043641,0.11059399,1.6384803,7.0144057,val_pred
0.4817157,0.4731996,0.47585547,0.3482379,2.0291834,1.8934318,val_pred
0.43821922,0.23953587,0.51045746,0.20328873,2.2303233,5.456577,val_pred
0.48853096,0.4435772,0.47439706,0.37730968,2.3519864,1.9811101,val_pred
0.51450735,0.0975882,0.47693127,-0.053616524,0.5712486,9.560207,val_pred
0.50972116,0.28747624,0.45114654,0.2942084,1.5229931,4.271877,val_pred
0.49698234,0.26626486,0.4665664,0.30020595,2.2267592,4.403545,val_pred
0.4707932,0.47292864,0.48465517,0.3583505,1.7204305,2.4243886,val_pred
0.42404255,0.3787861,0.5081006,0.41293672,3.2229836,2.4795928,val_pred
0.4731952,0.19642474,0.4922005,0.12175782,1.8322575,6.5024166,val_pred
0.43844184,0.29364222,0.47625872,0.2572754,3.8916721,4.314209,val_pred
0.45363757,0.45275995,0.50199735,0.45003423,2.7653432,1.3276644,val_pred
0.50067085,0.54153234,0.45280612,0.43732923,2.1920722,0.5408758,val_pred
0.50560266,0.29780272,0.443903,0.46474177,1.2527739,2.9825654,val_pred
0.4628541,0.24633476,0.51367354,0.4237547,2.0794747,3.2594457,val_pred
0.47787395,0.25823557,0.48176834,0.20747387,0.7120087,5.0246344,val_pred
0.48321655,0.09456943,0.47501388,0.3101913,3.3458111,5.700663,val_pred
0.47875947,0.2727358,0.48186672,0.3763815,2.0012536,3.523503,val_pred
0.47953433,0.16090637,0.4924509,0.19874446,1.7715244,5.947485,val_pred
0.47145066,0.45351446,0.47874808,0.35061812,2.9370706,2.1908336,val_pred
0.42178705,0.24849324,0.5343581,0.36088473,3.4329216,4.775261,val_pred
0.49068803,0.36529732,0.45354092,0.5181749,1.6576095,1.8197571,val_pred
0.45787525,0.2751937,0.4882228,0.33028352,2.1021101,3.648287,val_pred
0.4937761,0.24569653,0.48960078,0.27285463,0.9542817,4.53881,val_pred
0.4668215,0.32995826,0.46919614,0.17397164,2.7410002,4.5823193,val_pred
0.48396775,0.37932244,0.47989625,0.509482,1.8069515,1.6252625,val_pred
0.45093858,0.2916121,0.4813792,0.30687684,2.932864,4.0480833,val_pred
0.44735914,0.44404304,0.5063406,0.51766294,2.2024033,1.0308964,val_pred
0.508415,0.53659177,0.43679354,0.3332352,1.5047555,2.4021325,val_pred
0.51153475,0.51667213,0.450625,0.2948833,2.3750644,2.6557705,val_pred
0.4688274,0.39048722,0.50654644,0.47130263,1.0058669,1.952482,val_pred
0.47591814,0.33415183,0.46856585,0.30755702,2.6329656,3.2528486,val_pred
0.46489725,0.71223646,0.49168044,0.29308522,3.9469056,1.0422993,val_pred
0.46453902,0.26860815,0.47112337,0.2569216,2.6761608,4.4096766,val_pred
0.45047382,0.25802246,0.49753594,0.2722015,2.490015,4.6561623,val_pred
0.45512947,0.19844607,0.50746375,0.4249749,0.89364535,4.379787,val_pred
0.48991123,0.38554496,0.4611943,0.3829156,1.0046371,2.999093,val_pred
0.5004703,0.4255433,0.45379597,0.37725952,2.5622876,2.3067334,val_pred
0.48233157,0.38745782,0.46549582,0.5797979,2.149391,1.9587911,val_pred
0.48330942,0.30384395,0.48265475,0.1341864,1.0738337,4.7202306,val_pred
0.50166315,0.24675965,0.46384442,0.26232716,1.6477356,4.8208456,val_pred
0.49675232,0.3613673,0.4698742,0.32890403,1.4120488,3.185909,val_pred
0.47106406,0.3321077,0.47303966,0.3873432,2.7561584,2.7629368,val_pred
0.4875517,0.34206668,0.4748988,0.35723025,2.188274,3.52038,val_pred
0.48020208,-0.16100736,0.49046242,-0.07330361,2.3479974,10.47685,val_pred
0.4578109,0.44042885,0.49291685,0.33491018,2.3982067,2.8289757,val_pred
0.5129211,0.12748632,0.43908253,0.39484614,1.9552135,4.7184334,val_pred
0.46428925,0.27040532,0.46898302,0.062772155,4.0176725,5.923717,val_pred
0.48924702,0.22092588,0.47461176,0.22654875,1.4392171,5.2802596,val_pred
0.48497376,0.5488331,0.47505528,0.28655136,3.3101103,2.1004295,val_pred
0.4929493,0.41645446,0.44094408,0.37736294,2.135613,1.8708185,val_pred
0.45400307,0.5561595,0.47160363,0.58648616,3.4005728,0.31145382,val_pred
0.43925342,0.49855176,0.500949,0.4707649,1.4090095,0.31279308,val_pred
0.49498722,0.063603885,0.47346178,0.33530635,0.78912294,5.6811047,val_pred
0.4880946,0.3338369,0.45841607,0.42112166,1.3811123,2.9469066,val_pred
0.45996282,0.45333815,0.49726567,0.2918714,3.039291,2.7406158,val_pred
0.4355134,0.17606163,0.5132723,0.16356131,2.786713,5.5196786,val_pred
0.4804351,0.29315177,0.49752536,0.0705235,2.65546,5.62368,val_pred
0.45137325,-0.1694469,0.4911306,0.15496325,1.8424641,9.454916,val_pred
0.42962587,0.4512274,0.51449853,0.23420195,1.8829296,3.2700858,val_pred
0.49035218,0.4144008,0.47283074,0.3886543,2.07019,2.5358863,val_pred
0.49231485,0.23987481,0.45577458,0.29402763,2.9733415,4.439051,val_pred
0.48392805,0.42574376,0.46556652,0.43848467,3.448574,2.0017235,val_pred
0.49423257,0.11424002,0.484867,0.06847817,2.1209917,7.1000223,val_pred
0.46324134,0.30398434,0.4928103,0.29632816,2.307738,3.8265905,val_pred
0.46542,0.31187904,0.504343,0.5042987,2.2720149,2.530187,val_pred
0.48818403,0.37720516,0.4816512,0.21726628,2.4852252,4.1393805,val_pred
0.5390088,0.3525776,0.4248106,0.15337412,3.6521163,4.835134,val_pred
0.50352335,0.09202671,0.45930356,0.5228365,2.1996558,4.049482,val_pred
0.4338143,0.53150785,0.47980538,0.3978792,3.349169,1.1005603,val_pred
0.48462674,0.30243605,0.4618963,0.2428822,2.2909362,4.7760344,val_pred
0.50405145,0.31896862,0.46196914,0.23671184,2.153867,4.1962214,val_pred
0.45471218,0.27827156,0.49456608,0.44887763,2.429538,3.255234,val_pred
0.44250134,0.21392679,0.49488354,0.15886153,2.2811277,6.3385634,val_pred
0.4763181,0.4821179,0.50223625,0.26542184,3.5417433,2.8607817,val_pred
0.42357585,0.4149851,0.5215178,0.20945889,2.8003056,3.7039063,val_pred
0.45074478,0.13421728,0.4923557,0.18748268,2.1139483,6.2055154,val_pred
0.504734,0.3153537,0.44807044,0.22220124,1.8933321,4.237442,val_pred
0.467159,0.13252398,0.49451336,0.32774293,1.1971157,5.171909,val_pred
0.44701266,0.27618653,0.5205387,0.3561115,1.2789816,3.7534246,val_pred
0.45662075,0.22929752,0.5070868,0.48710024,1.5551864,3.5644143,val_pred
0.51057726,0.07898037,0.43549648,0.16573012,0.89130867,7.225034,val_pred
0.49792838,0.38126355,0.500093,0.3993274,1.8588611,2.928797,val_pred
0.49182436,0.30736533,0.4641592,0.460823,1.8057355,2.7679265,val_pred
0.4700406,0.30395746,0.4807283,0.22228865,1.1765666,5.044178,val_pred
0.49737462,0.38300106,0.45256346,0.38199347,2.2476058,3.634054,val_pred
0.46229577,0.19009547,0.48364583,0.20305076,2.232736,5.9783936,val_pred
0.48739016,0.21350226,0.47596577,0.19859141,1.7114788,5.526662,val_pred
0.47374132,0.41739473,0.49156535,0.22981998,1.9832177,3.614072,val_pred
0.49177063,0.38101417,0.48912936,0.3611396,1.1301037,3.1290216,val_pred
0.46578935,0.34193915,0.47981983,0.26740116,3.5248013,3.4303527,val_pred
0.4927073,0.22885935,0.47456238,0.42413014,2.101129,3.599803,val_pred
0.534138,0.10916992,0.47344187,0.35841152,-0.30900905,5.7787075,val_pred
0.47325164,0.3921018,0.44710645,0.35823065,3.954862,2.8386378,val_pred
0.48161516,0.19401525,0.47249123,0.17885718,1.8920419,5.979236,val_pred
0.4495808,0.0074137,0.5166378,0.20117798,1.2577174,7.0095344,val_pred
0.45810926,0.42062053,0.49545315,0.3421857,1.597543,2.9684858,val_pred
0.4880866,0.39323747,0.47645292,0.47543103,1.4184628,1.9332676,val_pred
0.48684323,0.36011648,0.46293944,0.42313397,0.7782129,2.3911083,val_pred
0.46832848,0.1339696,0.48124412,0.24846457,2.456604,5.800767,val_pred
0.4751878,0.45024672,0.47872514,0.46960855,1.9541199,0.88423115,val_pred
0.48335117,0.30983287,0.46418694,0.2886073,2.5405612,3.954193,val_pred
0.52482647,0.22252333,0.4419682,0.26095897,1.3398144,5.3080115,val_pred
0.514636,0.2741298,0.44974118,0.1855611,2.9266493,5.257424,val_pred
0.5160801,0.031999692,0.48576167,-0.01443702,0.9124298,8.8857765,val_pred
0.47522798,0.43292663,0.45272923,0.32369927,1.2657663,2.8103752,val_pred
0.47129208,0.2632097,0.46025905,0.2554203,2.3820288,4.864328,val_pred
0.51958966,0.31926933,0.43052787,0.30524373,0.9914675,3.77388,val_pred
0.4860654,0.34968933,0.47123873,0.46204874,1.1311997,2.2956367,val_pred
0.4543337,0.6264307,0.47345567,0.2931006,3.3551931,1.1742404,val_pred
0.44503936,0.07719241,0.5063597,-0.059085354,1.6302257,9.555597,val_pred
0.5153417,0.48999017,0.48094538,0.40528035,2.4522834,1.4209859,val_pred
0.48240745,0.44940802,0.4778087,0.4057353,1.5949385,2.1099226,val_pred
0.47873345,0.39614618,0.47258252,0.267221,1.2692996,3.502749,val_pred
0.4395894,0.36729345,0.48949218,0.41297197,2.508825,2.9691477,val_pred
0.45894012,0.5509797,0.47444493,0.28132728,3.947703,2.0160403,val_pred
0.4836069,0.2978184,0.46560684,0.35073832,1.0109525,4.0776696,val_pred
0.47885326,0.10482934,0.47570655,0.18624431,2.2010567,6.879825,val_pred
0.49096256,0.25258762,0.4641427,0.081921205,2.4158332,5.7994123,val_pred
0.45678273,0.34248462,0.49929246,0.21559411,2.0776896,4.023511,val_pred
0.48723558,0.16328649,0.46343052,0.20728728,2.5033581,5.8732924,val_pred
0.47435695,0.31032437,0.46680447,0.32362974,0.5238464,4.2409916,val_pred
0.4635444,0.3109161,0.49750072,0.37553275,1.3837065,3.2224283,val_pred
0.4819407,0.32104462,0.49366823,0.286109,1.0199318,3.9215896,val_pred
0.46246704,0.25231528,0.5116808,0.17206046,2.8416834,5.332472,val_pred
0.5003798,0.10226351,0.45011485,0.23831809,0.6499055,6.49703,val_pred
0.5078362,0.33647504,0.47227088,0.21507499,1.2147112,4.5016418,val_pred
0.4616315,0.35724795,0.469132,0.32866833,2.3972673,3.3995626,val_pred
0.45060006,0.20563033,0.4832697,0.45099738,1.9662595,3.6739273,val_pred
0.46292615,0.2506855,0.50234157,0.12508519,1.5736043,5.892427,val_pred
0.46858075,0.47123152,0.48367333,0.3071619,2.8636084,1.8117391,val_pred
0.4724515,0.37998307,0.4874862,0.44130954,1.344746,1.8083878,val_pred
0.48124483,0.11540936,0.5069354,0.18904985,1.841866,6.9311476,val_pred
0.49342307,0.42291316,0.4471896,0.29881975,2.258643,2.7536805,val_pred
0.406159,0.5121772,0.53114164,0.44022563,3.1606688,1.2647364,val_pred
0.48491508,0.49425563,0.46916613,0.33078182,2.0351963,2.6854057,val_pred
0.46635336,0.62585163,0.47177812,0.31044337,3.0585215,1.137005,val_pred
0.46706265,0.31309038,0.49118853,0.49319226,2.4083066,2.8819928,val_pred
0.44952297,0.3129244,0.48226872,0.32350734,1.0697254,4.1936193,val_pred
0.45731476,0.319768,0.49141315,0.3413233,1.7849913,3.5815787,val_pred
0.5069146,0.2656324,0.45063004,0.21826582,2.0632973,5.0833073,val_pred
0.47904122,0.38856113,0.44547364,0.3691738,1.4718604,2.3759031,val_pred
