pop,individual,p1_mean_weights,p1_sd_weights,p2_mean_weights,p2_sd_weights,mean_bias,sd_bias,p1_id,p2_id
2,98,0.4903919,0.25883943,0.5220436,0.21186496,0.8792528,2.5738401,1.0,3.0
2,99,0.5509816,0.28339165,0.47111878,0.44735283,0.08584591,2.3292377,1.0,3.0
2,100,0.50712484,0.111952305,0.4975252,0.511161,0.19296218,2.2260957,1.0,3.0
2,101,0.50619555,0.48972502,0.4997668,0.5316356,0.33930618,2.227109,1.0,3.0
2,102,0.50291055,0.12912755,0.41840336,0.45294073,0.5067356,3.5666215,1.0,3.0
2,103,0.5980735,0.37717164,0.45481324,1.1501948,0.4405986,0.9808042,1.0,3.0
2,104,0.47993875,0.42538318,0.5088502,0.4978756,0.58179796,2.4886272,1.0,3.0
2,105,0.46675152,0.3275277,0.52244055,0.38093027,1.0571154,2.888381,1.0,3.0
2,106,0.6238722,0.5487007,0.48475707,0.3803935,0.5190038,2.2757483,1.0,3.0
2,107,0.47761106,0.47358212,0.52314943,0.3472679,0.870826,2.6127574,1.0,3.0
2,108,0.48567277,0.36234158,0.5136166,0.36085752,0.603776,2.8305507,1.0,3.0
2,109,0.49804425,0.68056935,0.50811094,0.29791185,0.63935554,1.9918058,1.0,3.0
2,110,0.48581326,0.28925896,0.55587333,0.77751887,0.67629814,1.3399028,1.0,3.0
2,111,0.5252747,0.29979926,0.4555921,0.32859743,1.0390851,3.6488597,1.0,3.0
2,112,0.67700183,0.96095234,0.421418,0.8144851,0.69643795,0.50737816,1.0,3.0
2,113,0.57536787,0.6156002,0.46217096,0.3626635,0.9205937,2.3206472,1.0,3.0
2,114,0.52641076,0.4008302,0.5076606,0.7909182,0.34726804,1.7145154,1.0,3.0
2,115,0.5100594,0.57015944,0.5116302,0.20048757,1.3802639,2.8242824,1.0,3.0
2,116,0.49843997,1.3354329,0.51963913,0.28244257,0.21596208,0.18200222,1.0,3.0
2,117,0.5763782,1.0309542,0.49488157,0.49557602,0.7204131,0.84515893,1.0,3.0
2,119,0.49644905,0.3396494,0.4966169,0.23191936,0.41334912,1.7767938,1.0,3.0
2,120,0.51403767,0.6516129,0.46856543,0.24717057,0.37144428,1.8721528,1.0,3.0
2,121,0.49028122,0.3463502,0.48572558,0.70146143,0.72029465,2.6644397,1.0,3.0
2,122,0.47187227,0.45697474,0.50410765,0.14636357,0.53138274,2.555082,1.0,3.0
2,123,0.53730714,0.6838027,0.45225936,0.44153476,1.0528018,2.0088804,1.0,3.0
2,124,0.45574027,0.32468578,0.55958223,0.29248887,0.7146463,2.8084075,1.0,3.0
2,125,0.48604265,0.21200344,0.519424,0.6226345,0.70922226,3.1684825,1.0,3.0
2,126,0.53080976,0.39208165,0.5075586,0.9550081,1.5171901,3.3445168,1.0,3.0
2,127,0.51342607,0.41538563,0.49979773,0.3426289,0.53286284,3.8075361,1.0,3.0
2,128,0.50269234,0.14335492,0.54302084,0.6546861,0.7246949,3.5852365,1.0,3.0
2,129,0.5095041,0.326942,0.47029722,0.5171162,0.86989737,3.6400979,1.0,3.0
2,130,0.56932604,0.5144845,0.48788002,0.5334701,0.34786224,2.1970558,1.0,3.0
2,131,0.55058557,0.3433744,0.44638312,0.40810087,0.36054373,2.7092042,1.0,3.0
2,132,0.5571934,0.4402332,0.4635615,0.345848,0.29072183,2.7224178,1.0,3.0
2,133,0.48326832,0.08920128,0.478736,0.47750166,0.43845427,2.0023558,1.0,3.0
2,134,0.5041121,0.6269762,0.49779996,0.47019252,0.28310388,1.027291,1.0,3.0
2,135,0.55874014,0.3089081,0.42489213,0.43783134,0.33936647,2.8398845,1.0,3.0
2,136,0.5300288,0.59924954,0.44954866,0.28314042,0.8771983,2.345764,1.0,3.0
2,137,0.50243014,0.34449124,0.49079004,-0.018524634,1.2568917,2.3612611,1.0,3.0
2,138,0.5207521,0.3269064,0.42598045,0.48133364,0.7516855,3.300834,1.0,3.0
2,139,0.5873104,0.36414623,0.41466358,0.4112082,0.34640944,2.6475897,1.0,3.0
2,140,0.55718213,0.5117518,0.4769708,0.52944505,0.4463898,2.1561093,1.0,3.0
2,141,0.5062305,0.32453108,0.48644152,0.49190515,0.25457108,1.9799477,1.0,3.0
2,142,0.45607126,0.55934846,0.5046276,-0.14798866,0.56784946,2.66631,1.0,3.0
2,143,0.56145656,0.4492345,0.48754448,0.4696746,0.64905804,3.0178897,1.0,3.0
2,144,0.49475306,0.18063226,0.54018354,0.8531349,0.69324875,2.0195785,1.0,3.0
2,145,0.5465742,0.34170598,0.4676139,0.2562828,0.7074991,1.3985488,1.0,3.0
2,146,0.56487256,1.0201457,0.5166711,0.5113863,0.9305786,1.2671386,1.0,3.0
2,148,0.56990814,0.48304504,0.56492925,1.5743163,0.17732012,0.6110214,1.0,3.0
2,149,0.5269127,0.055682205,0.45882,0.5533306,0.6231401,2.9162319,1.0,3.0
2,150,0.47392112,0.00065308064,0.5218042,0.63382083,0.47103268,2.512102,1.0,3.0
2,151,0.49066627,0.4394031,0.52637154,0.4386864,1.4905175,3.3320658,1.0,3.0
2,152,0.5266648,0.5136755,0.50389814,0.705941,0.56261456,0.8236171,1.0,3.0
2,153,0.5098486,0.76621044,0.5070772,0.37090638,1.2956704,2.6534348,1.0,3.0
2,154,0.51047826,0.42233095,0.4782281,0.46690696,0.13116904,1.7266291,1.0,3.0
2,155,0.5059633,0.34694797,0.55067945,0.5267883,0.7996193,2.429232,1.0,3.0
2,156,0.5155574,0.2240047,0.5353986,1.1282601,0.4557563,1.1256365,1.0,3.0
2,157,0.51325715,0.88844323,0.4989445,0.27870575,0.784047,1.6960807,1.0,3.0
2,158,0.46974975,0.550459,0.5667315,0.3427845,0.7442788,2.80263,1.0,3.0
2,159,0.49810022,0.4395602,0.486593,0.23835278,0.6820225,3.0801017,1.0,3.0
2,160,0.589996,0.8363144,0.41003394,0.30431104,0.22822176,1.7403677,1.0,3.0
2,161,0.54764336,0.76397884,0.44996482,0.13273814,0.8082449,1.5708926,1.0,3.0
2,162,0.47242713,0.2727641,0.4953739,0.4573881,0.2874914,2.6373482,1.0,3.0
2,163,0.5891381,0.61310357,0.42909724,-0.081481904,0.25942263,2.990719,1.0,3.0
2,164,0.503767,0.44160298,0.5176406,0.49265027,0.15194765,1.3502035,1.0,3.0
2,165,0.55478454,-0.102022655,0.44022846,0.40595025,0.4893208,3.210778,1.0,3.0
2,166,0.5374308,0.29504338,0.45540658,0.39459023,0.6174925,2.2635703,1.0,3.0
2,167,0.52985877,0.62623084,0.45963565,0.18532228,0.5224835,2.4394467,1.0,3.0
2,168,0.45803446,0.36270204,0.544223,0.46694964,0.49635816,2.3796225,1.0,3.0
2,169,0.4942128,0.5140474,0.53346777,-0.1150706,1.1787746,4.032439,1.0,3.0
2,170,0.49788228,0.66995776,0.5030439,0.4959217,0.6013027,1.2882181,1.0,3.0
2,171,0.47396916,0.33329728,0.5272394,0.48878363,0.41384917,2.0709944,1.0,3.0
2,172,0.536471,0.4655724,0.47649655,0.26141527,0.84696275,3.2583845,1.0,3.0
2,173,0.5513985,0.45629424,0.466402,0.8471895,0.35711572,1.7089931,1.0,3.0
2,174,0.48169225,0.29868013,0.49318197,0.36687726,0.8126305,3.8560505,1.0,3.0
2,175,0.58468705,0.17096286,0.43959475,0.5163948,0.5112302,2.8494995,1.0,3.0
2,176,0.5292705,0.4123492,0.45936024,0.4444104,0.46588033,3.0149412,1.0,3.0
2,178,0.64983284,0.33326223,0.37753466,0.65070504,0.37675196,2.6879625,1.0,3.0
2,179,0.48464423,0.76311177,0.55234677,-0.06471917,0.14871436,1.9528055,1.0,3.0
2,180,0.45962107,0.45396233,0.54894114,0.55339676,0.5527943,2.587872,1.0,3.0
2,181,0.5225186,0.3888219,0.46678784,0.5373019,0.45266938,1.6171912,1.0,3.0
2,182,0.4450189,0.29219884,0.5153857,0.43435258,0.99202883,3.0036411,1.0,3.0
2,183,0.44195068,0.2929041,0.5399895,0.47006157,0.72723925,2.9358952,1.0,3.0
2,184,0.5095136,0.32381204,0.5522182,0.8147049,0.74219805,2.2209363,1.0,3.0
2,185,0.47814816,0.7439741,0.5373147,0.30383947,0.91573226,2.671329,1.0,3.0
2,186,0.49038082,0.45365298,0.50184554,0.48496985,0.3845036,1.4008514,1.0,3.0
2,187,0.55413574,0.71140856,0.5142686,0.20550977,0.9398633,1.8020861,1.0,3.0
2,188,0.5541724,0.38697544,0.45589015,0.39940682,0.38402194,2.334653,1.0,3.0
2,189,0.5894537,0.50833625,0.45499992,0.37417743,0.593975,2.1237617,1.0,3.0
2,190,0.4731205,0.30542824,0.46575758,0.21710938,0.5982897,2.0369403,1.0,3.0
2,191,0.52027494,0.43130904,0.48150197,0.3904893,0.7341862,3.07858,1.0,3.0
2,192,0.51355356,0.4134157,0.4503057,0.70135766,0.395171,1.0219727,1.0,3.0
2,193,0.5218228,0.5614985,0.50611496,0.57055247,0.14603864,1.7020439,1.0,3.0
2,194,0.5035583,0.31642142,0.5219761,0.5205054,0.421935,2.1601362,1.0,3.0
2,195,0.4996367,0.34898585,0.49103913,0.4174475,0.8888507,2.378293,1.0,3.0
2,196,0.42970508,-0.0020265076,0.5149693,0.5367398,0.75064015,2.2815273,1.0,3.0
2,197,0.54843885,0.37081227,0.44671053,0.81603175,0.4231999,1.4672318,1.0,3.0
2,198,0.4973678,0.29099303,0.5074313,0.49769077,0.20567939,2.1631827,1.0,3.0
2,199,0.53135467,0.14855236,0.4696778,0.62534505,0.5146788,3.05779,1.0,3.0
2,200,0.45249462,0.3648102,0.53563815,0.30799377,0.47445792,1.833921,1.0,3.0
3,1,0.56918955,0.34771198,0.38108164,0.20613432,0.5375444,2.0845134,1.0,4.0
3,2,0.5742044,0.45551997,0.4550152,0.84611696,0.45209026,2.4682827,1.0,4.0
3,3,0.5619316,0.5499608,0.44780415,0.82058275,0.56343293,1.535475,1.0,4.0
3,4,0.5009111,0.55114686,0.47599506,0.88901293,0.5572234,2.6116364,1.0,4.0
3,6,0.5426133,0.476053,0.4945451,0.84514374,0.117526315,2.3266475,1.0,4.0
3,7,0.44917756,0.38283092,0.49022096,0.38839284,1.0320247,3.8334596,1.0,4.0
3,8,0.49469516,0.39171317,0.49666533,0.709823,0.5880247,3.563988,1.0,4.0
3,9,0.5421667,0.21282054,0.3905806,0.27430317,0.24180295,3.445243,1.0,4.0
3,10,0.47047776,0.1929363,0.5053575,1.049937,1.0053818,3.1480963,1.0,4.0
3,11,0.54313654,0.95784557,0.4015252,-0.00021115877,0.585249,4.3806887,1.0,4.0
3,12,0.49201804,0.3873478,0.49528903,1.0398666,1.1202761,2.83582,1.0,4.0
3,13,0.5381702,0.629537,0.5089204,0.11631071,0.34034437,3.2906642,1.0,4.0
3,14,0.4692667,0.42303362,0.50891095,0.36841527,0.4736827,3.6722684,1.0,4.0
3,16,0.4649257,0.19312434,0.5463753,0.4152304,0.6647289,4.0096087,1.0,4.0
3,17,0.51301074,0.2899823,0.49429047,0.8062342,0.9690063,3.8143559,1.0,4.0
3,18,0.5394233,0.51675314,0.532727,0.2901086,1.0759945,4.635242,1.0,4.0
3,19,0.5206709,0.70342207,0.45438653,0.8022034,0.21560878,1.7580411,1.0,4.0
3,20,0.47931582,0.39498416,0.53054285,0.37584123,0.49149698,3.0003684,1.0,4.0
3,21,0.41251022,0.45234314,0.5405776,0.40228695,0.8915956,3.3801951,1.0,4.0
3,22,0.51807547,0.25845212,0.48821115,1.1722386,0.95548135,2.5424938,1.0,4.0
3,23,0.5910219,0.45696998,0.44996557,1.1324602,0.8770059,3.099681,1.0,4.0
3,24,0.54063827,0.33201256,0.39932573,0.11111818,0.44121116,2.6915588,1.0,4.0
3,26,0.48179317,0.4499367,0.51526153,0.36411503,1.2771575,4.132202,1.0,4.0
3,27,0.43217614,0.34317693,0.55629766,0.3994161,1.0308322,3.5244987,1.0,4.0
3,28,0.5198738,0.5024699,0.6308863,1.2630341,0.44400975,1.4059403,1.0,4.0
3,29,0.5628147,0.7419206,0.44439384,0.3602188,0.45597082,2.2729259,1.0,4.0
3,30,0.5104727,1.4286437,0.61877215,0.24577272,0.19734605,1.7057141,1.0,4.0
3,31,0.52318716,0.8327463,0.500067,0.2711188,1.1497688,3.50661,1.0,4.0
3,32,0.5672146,0.61161387,0.5007781,0.83568186,0.20114669,1.503751,1.0,4.0
3,33,0.5015931,0.3637937,0.4683431,0.4016784,-0.027372964,2.3569093,1.0,4.0
3,34,0.54870576,0.5604373,0.4551514,1.5038294,0.10093295,1.4485065,1.0,4.0
3,35,0.47907525,0.5945184,0.50115854,0.8379724,0.24845162,2.135414,1.0,4.0
3,36,0.5601055,0.3840687,0.41142595,0.39682564,1.2006112,3.9732506,1.0,4.0
3,37,0.5640697,-0.008383796,0.39697537,0.5459072,0.7247401,2.6496842,1.0,4.0
3,38,0.49715483,0.33419025,0.50067747,0.73779166,0.27955183,3.359454,1.0,4.0
3,39,0.47954857,0.57454765,0.55445904,1.567681,0.566977,1.6628668,1.0,4.0
3,40,0.47576982,0.52941453,0.46887457,0.6285922,0.5206023,2.819707,1.0,4.0
3,42,0.60744745,0.7314597,0.441187,1.0870105,0.7265911,1.8715593,1.0,4.0
3,43,0.3931824,0.3429266,0.57759494,0.21855903,0.8879471,3.8110766,1.0,4.0
3,44,0.5022657,0.35165954,0.53365445,0.7169432,0.22767574,2.5610764,1.0,4.0
3,45,0.4786081,0.4204488,0.5573024,1.4177048,0.6014476,2.482972,1.0,4.0
3,46,0.47572625,0.4827704,0.4619293,0.8456236,1.1683201,3.3290448,1.0,4.0
3,47,0.49983484,0.5639525,0.47554556,0.48942924,0.50800484,3.183808,1.0,4.0
3,48,0.60949683,0.16373739,0.38586426,0.32302317,0.30059254,4.094039,1.0,4.0
3,49,0.57616955,0.38025847,0.41881457,0.94016445,0.4077859,2.3582911,1.0,4.0
3,50,0.4986056,0.46986592,0.49210843,0.3589182,0.72967976,3.8478389,1.0,4.0
3,51,0.59413123,0.3858034,0.53578025,1.2046793,0.9827543,2.6054542,1.0,4.0
3,52,0.5496733,0.488149,0.41361764,0.22654586,0.5688946,3.6618803,1.0,4.0
3,53,0.48192763,0.59628093,0.48872203,0.24622811,0.11481018,2.5562658,1.0,4.0
3,54,0.5220874,0.5880607,0.5285067,1.224322,0.9339051,1.3194702,1.0,4.0
3,55,0.5173114,0.540169,0.5175906,0.41596743,0.09561754,2.882045,1.0,4.0
3,56,0.5592736,0.5121262,0.45735276,0.9473102,0.375974,2.5202017,1.0,4.0
3,57,0.5914171,0.5729561,0.47793546,1.0605026,0.28827822,1.6637497,1.0,4.0
3,58,0.52646756,1.5882946,0.49856284,0.45855337,0.2432861,1.7775173,1.0,4.0
3,59,0.5726398,0.4694878,0.511118,1.0104823,0.20400712,1.8497652,1.0,4.0
3,61,0.5299477,0.5501483,0.46647608,0.80902886,0.60920787,1.4713285,1.0,4.0
3,62,0.5490573,0.744015,0.502524,1.3503566,0.15477633,1.1487842,1.0,4.0
3,63,0.56173927,1.3703743,0.5426132,0.69992065,0.099809624,1.9839046,1.0,4.0
3,65,0.57252765,1.1095318,0.40697578,0.058016066,0.17960617,4.0627527,1.0,4.0
3,66,0.4975289,0.44454494,0.51697683,0.91738445,0.27916816,2.7161624,1.0,4.0
3,67,0.47450942,0.3105719,0.48592407,0.6186119,0.5434845,2.6345625,1.0,4.0
3,68,0.4838782,0.51698554,0.48997858,0.29328513,0.6478454,2.7683246,1.0,4.0
3,69,0.5039059,0.2912829,0.50460935,0.5930681,0.5366266,3.1783514,1.0,4.0
3,70,0.473911,0.24162371,0.4871272,0.33902702,0.6676489,2.4348822,1.0,4.0
3,71,0.51119566,0.53568214,0.4874755,0.4083948,0.6322826,3.677801,1.0,4.0
3,72,0.52240425,0.9899156,0.514185,0.44832283,0.23680317,2.3783324,1.0,4.0
3,73,0.5023296,0.32417402,0.48754716,0.87891454,0.52355105,2.9616425,1.0,4.0
3,74,0.53685,0.41830125,0.4779219,0.73532754,0.43792892,3.3122263,1.0,4.0
3,75,0.5350542,0.32956105,0.4593466,0.33760774,0.36196643,2.8632357,1.0,4.0
3,76,0.5290731,0.66885096,0.45524442,0.6704984,0.96935266,2.5415602,1.0,4.0
3,77,0.5661476,0.62487966,0.4989234,0.94366884,0.5111279,1.9172163,1.0,4.0
3,78,0.60569,0.7717769,0.42500976,0.09883414,0.8692416,3.2328568,1.0,4.0
3,79,0.47737914,0.39778635,0.43986374,0.66221225,0.99135154,3.1878934,1.0,4.0
3,80,0.5398253,0.5573555,0.5030605,0.8262748,0.65083367,2.6768699,1.0,4.0
3,81,0.534061,0.4179657,0.46489495,0.5245757,0.80676156,4.151249,1.0,4.0
3,82,0.45441407,0.38786137,0.49634382,0.39752266,1.175133,4.2051077,1.0,4.0
3,83,0.63419,0.6370847,0.44493002,0.30710447,0.35407883,2.8168778,1.0,4.0
3,84,0.5182635,0.516394,0.40839773,0.61665064,0.90357226,3.584948,1.0,4.0
3,85,0.586583,0.49813128,0.37813917,0.49415258,1.2213576,2.5852945,1.0,4.0
3,86,0.5851134,0.49212906,0.3982863,0.4510602,0.66295105,2.030371,1.0,4.0
3,87,0.5872563,1.5242964,0.5112618,0.2382526,0.38159317,3.3427992,1.0,4.0
3,88,0.48129684,0.4265587,0.4780578,0.28371271,0.4377684,1.7843363,1.0,4.0
3,89,0.54701215,0.9736298,0.48989034,0.5971749,0.26909977,1.8358498,1.0,4.0
3,90,0.537611,0.32608938,0.42983258,0.74074155,1.1694726,3.255293,1.0,4.0
3,91,0.54497135,0.5078458,0.46510595,0.6435002,0.48029375,2.245175,1.0,4.0
3,92,0.40252587,0.3179027,0.5278756,0.2929304,0.16377673,2.2662835,1.0,4.0
3,93,0.48412973,0.2279586,0.4718177,0.7088834,1.034022,3.8279815,1.0,4.0
3,94,0.5267745,0.4919532,0.490565,0.75004756,0.35139766,2.8337078,1.0,4.0
3,95,0.6021138,0.6172736,0.51302433,1.1024699,0.48620242,1.7837951,1.0,4.0
3,96,0.5440526,0.35628125,0.4890317,1.4553552,0.20427677,2.4023585,1.0,4.0
3,97,0.5530031,0.49474043,0.47998667,0.2526311,0.47598046,3.6397812,1.0,4.0
3,98,0.532745,0.48115483,0.4866958,0.27743933,0.3060349,3.6915076,1.0,4.0
3,99,0.5261246,0.9816858,0.56676614,0.7329155,0.21410032,2.418543,1.0,4.0
3,100,0.54931873,0.50028074,0.43122786,0.31364912,0.73536575,3.0824323,1.0,4.0
3,101,0.564146,0.18516435,0.4560635,0.5746621,0.6443869,3.5887127,1.0,4.0
3,102,0.49684554,0.5425501,0.49645332,0.72221446,1.0600655,3.383392,1.0,4.0
3,103,0.49700338,0.09663285,0.4864102,0.7961343,0.5711039,4.177442,1.0,4.0
3,104,0.58144605,0.4970366,0.4106861,0.83571094,0.2739964,2.372222,1.0,4.0
3,105,0.50963604,0.36787322,0.4927976,1.111512,1.1353151,2.9670029,1.0,4.0
3,106,0.48582518,0.35527655,0.50279677,0.36316308,0.23944326,4.189295,1.0,4.0
3,107,0.452591,0.43845254,0.4897162,0.3447113,0.7758728,3.1592636,1.0,4.0
3,108,0.59293985,0.36172616,0.45178115,0.31484416,0.39454466,3.025983,1.0,4.0
3,109,0.5448391,0.2962775,0.46695483,0.8310316,0.87924266,3.5903482,1.0,4.0
3,110,0.5468972,0.3256697,0.44251722,0.5041294,0.5360622,3.3402681,1.0,4.0
3,111,0.48174006,0.26817274,0.47099704,0.5290065,0.44851553,3.8346663,1.0,4.0
3,112,0.5734527,0.41966295,0.37788853,0.3814596,1.1574869,4.4418755,1.0,4.0
3,113,0.4221957,0.44762367,0.51654506,0.32733548,1.21902,4.0864754,1.0,4.0
3,114,0.5170416,0.2902327,0.47889164,0.5175627,0.65440464,3.2382324,1.0,4.0
3,115,0.5444566,0.7440223,0.45946613,0.0886443,0.51109624,2.8345585,1.0,4.0
3,116,0.6086943,0.47386727,0.4280312,0.5370637,0.62108034,3.3907273,1.0,4.0
3,117,0.52854365,0.4033692,0.46474335,0.7256601,0.56880677,3.9175682,1.0,4.0
3,118,0.56941,0.3499524,0.4532055,0.90984166,0.516687,3.6758044,1.0,4.0
3,119,0.39701265,0.35998693,0.53686756,0.77131647,0.9904829,3.3192282,1.0,4.0
3,120,0.5625628,0.1652855,0.41933396,0.32352167,0.22720166,2.4935017,1.0,4.0
3,121,0.5269246,0.23160368,0.47462365,1.0673501,0.62964916,2.8305247,1.0,4.0
3,122,0.5338425,0.5027168,0.4630938,0.56247616,0.4422447,2.6638117,1.0,4.0
3,123,0.5980195,0.63867724,0.44353446,0.21497937,0.9055693,3.7861052,1.0,4.0
3,124,0.53553367,0.2147238,0.446941,0.6519772,0.8871008,3.9982433,1.0,4.0
3,125,0.577524,0.6035584,0.41610786,0.3290913,0.19156091,3.5384865,1.0,4.0
3,126,0.54397935,0.27568856,0.4814563,1.4967482,0.627223,1.4236243,1.0,4.0
3,127,0.4987771,0.423517,0.5220719,0.83810025,0.74904406,3.0826173,1.0,4.0
3,128,0.43867466,0.45832303,0.48436296,0.30322298,0.41799533,2.0036325,1.0,4.0
3,129,0.5268284,0.28923702,0.43968892,0.3309215,0.6715425,3.5423803,1.0,4.0
3,130,0.54287624,0.23565884,0.5038903,1.3068988,1.3643467,3.2414806,1.0,4.0
3,131,0.47751236,0.64268196,0.4961594,0.41338328,0.4999032,2.5480692,1.0,4.0
3,132,0.47315773,0.3861208,0.52347606,0.6471914,0.5939119,2.446712,1.0,4.0
3,133,0.51888317,0.15396398,0.43973738,0.302829,0.28203732,2.1207736,1.0,4.0
3,134,0.49317396,0.29554492,0.47425285,0.5310397,0.5697551,3.590695,1.0,4.0
3,135,0.51868,0.20938984,0.507871,0.22561596,0.6243716,3.413813,1.0,4.0
3,136,0.5591628,1.0231994,0.5442641,0.6616883,0.40693992,1.62315,1.0,4.0
3,137,0.4700644,0.3376945,0.46906412,0.2948768,0.7127711,2.9058833,1.0,4.0
3,138,0.47412306,0.44117537,0.47254667,0.36176324,0.6678075,3.0817165,1.0,4.0
3,139,0.51309466,0.5581658,0.48218334,0.19632211,0.18318155,2.9504485,1.0,4.0
3,140,0.52088165,0.8044581,0.43949556,0.26596177,0.697137,3.3176575,1.0,4.0
3,141,0.49541628,0.9109404,0.4625594,0.47206682,0.8424263,2.6887243,1.0,4.0
3,142,0.46398157,0.32428086,0.46654198,0.32745844,0.3407581,3.6377969,1.0,4.0
3,143,0.61078656,0.5555033,0.42182058,0.52275664,0.44962078,2.4472406,1.0,4.0
3,144,0.58881474,0.6425953,0.42555308,0.3275716,0.44727552,3.8565674,1.0,4.0
3,145,0.60082656,0.4986382,0.3761162,0.3072873,0.5839447,3.0004773,1.0,4.0
3,146,0.5198724,0.22130817,0.42313603,0.46354675,0.53652215,2.0037425,1.0,4.0
3,147,0.48207873,0.28229767,0.48355287,0.40311292,0.2938958,3.202739,1.0,4.0
3,148,0.54084504,0.32677013,0.47821924,0.67214644,0.41694954,3.6106298,1.0,4.0
3,149,0.5332222,0.8220545,0.49008638,0.42989498,0.60707074,3.0619216,1.0,4.0
3,150,0.5344109,0.61527914,0.4980351,0.65965545,0.70243376,3.4496982,1.0,4.0
3,151,0.5224451,0.6708759,0.43568826,0.49115896,1.1755413,3.1972892,1.0,4.0
3,152,0.51175594,0.78475386,0.4521927,0.500947,0.9181161,2.5032232,1.0,4.0
3,153,0.6039919,0.5882379,0.40566045,0.58022505,0.8040985,3.60706,1.0,4.0
3,154,0.4637363,0.40188712,0.45821437,0.6039167,0.61054075,2.1183903,1.0,4.0
3,155,0.5090555,0.43554315,0.46218866,0.82437384,1.2487683,3.1979117,1.0,4.0
3,157,0.5767286,0.43825832,0.55723417,1.5045027,0.85901153,3.0425787,1.0,4.0
3,158,0.5839619,0.47697875,0.41556993,0.37189746,1.1778941,3.8590856,1.0,4.0
3,160,0.5426866,0.44299218,0.42924616,0.3366846,1.0114758,3.5216568,1.0,4.0
3,161,0.6280468,0.28334028,0.45745957,1.1220342,0.6813421,2.6524765,1.0,4.0
3,163,0.50425243,0.77890426,0.48524484,0.22198807,0.6284637,2.427222,1.0,4.0
3,164,0.57304436,0.52089965,0.39787737,0.36688003,1.066603,3.5219402,1.0,4.0
3,166,0.5064593,0.3973347,0.434045,0.90313447,0.5708911,1.4993792,1.0,4.0
3,167,0.47955036,0.31550258,0.5133229,0.55988276,0.5790506,3.14199,1.0,4.0
3,168,0.5124308,0.4663954,0.45605105,0.43361083,0.70185125,2.655625,1.0,4.0
3,169,0.54036635,1.1970598,0.5466755,0.71071374,0.50077295,1.5873773,1.0,4.0
3,171,0.5055984,1.3140717,0.5609103,0.98411554,0.24129471,1.8631612,1.0,4.0
3,172,0.58310294,0.47209898,0.45981562,0.6804684,0.63958204,2.844003,1.0,4.0
3,173,0.5739144,0.3003474,0.40987444,0.6713837,0.04801692,3.3866508,1.0,4.0
3,174,0.45472047,0.26602593,0.54836124,0.7113085,0.7988685,3.613198,1.0,4.0
3,175,0.4770494,0.41460502,0.45260575,0.3957284,1.0149708,4.2076464,1.0,4.0
3,176,0.5938532,0.14450257,0.3910483,0.24265853,0.8239799,4.3975854,1.0,4.0
3,177,0.5459125,0.6416419,0.39795777,0.33169597,1.0167084,2.8916168,1.0,4.0
3,178,0.50243413,1.2060533,0.5861286,0.53863096,0.45472386,3.3560152,1.0,4.0
3,179,0.5237648,0.2888147,0.44720903,0.76282656,0.6395145,3.5179267,1.0,4.0
3,180,0.5262867,0.6453498,0.49283275,0.5835176,0.3387834,1.8393638,1.0,4.0
3,181,0.54249066,0.5264765,0.40535188,0.23292238,0.6072819,3.3304117,1.0,4.0
3,182,0.47148323,0.344869,0.5177035,0.2884693,0.32759684,3.6407309,1.0,4.0
3,183,0.56271565,0.5258547,0.4584737,0.6087554,0.5909501,2.2564988,1.0,4.0
3,184,0.5384502,1.9483509,0.48084465,-0.1937207,0.12553689,3.8968978,1.0,4.0
3,185,0.50534767,0.6767086,0.4717902,0.17031798,0.7541702,3.2067666,1.0,4.0
3,186,0.5487337,1.2602948,0.5575707,0.6323087,0.4730374,2.320834,1.0,4.0
3,187,0.5562494,0.32547596,0.4275729,0.8530712,0.67986095,2.809793,1.0,4.0
3,188,0.5248155,0.44931915,0.458376,0.15837389,0.56545854,2.738906,1.0,4.0
3,189,0.4732895,0.17644344,0.42913494,0.35685152,0.31458586,2.6991594,1.0,4.0
3,190,0.46796364,0.5733689,0.504529,0.27704692,0.70128155,3.294102,1.0,4.0
3,191,0.5421094,0.49968216,0.5232551,1.2271522,0.8327535,3.3857071,1.0,4.0
3,192,0.5736762,1.0590221,0.595172,0.6876405,0.46182874,1.9200718,1.0,4.0
3,193,0.55234396,0.28800198,0.38426465,-0.0868062,0.8733188,3.801302,1.0,4.0
3,194,0.46516454,0.42010257,0.501147,0.8851447,0.8603745,3.5812373,1.0,4.0
3,195,0.5406922,0.545964,0.47150052,0.94457537,0.38301307,2.578369,1.0,4.0
3,196,0.57692766,0.686632,0.4501993,0.5119715,0.8946108,2.6984088,1.0,4.0
3,197,0.5378789,0.57369715,0.5313634,0.7883688,-0.073128596,1.9051931,1.0,4.0
3,198,0.57719374,0.4168947,0.38826433,0.3157964,1.0415244,3.5805044,1.0,4.0
3,199,0.47614715,0.3628608,0.47772783,0.9897395,0.47888517,2.3941395,1.0,4.0
3,200,0.52573484,1.4158264,0.53483987,0.509393,0.6229596,2.3251173,1.0,4.0
4,1,0.5428317,0.5123352,0.49564853,0.3088621,0.46182203,2.5904498,1.0,5.0
4,2,0.46256092,0.1249702,0.49409026,0.6000796,0.15490007,2.4143822,1.0,5.0
4,3,0.54014355,0.4340457,0.51524514,0.15543772,0.64051455,4.641927,1.0,5.0
4,4,0.467775,0.374886,0.5403821,0.41915214,0.5898456,1.9507755,1.0,5.0
